"iso3c_producing","diet","fcr_type","source_ingredient","FAOSTAT_name","FAO_code","total_crop_demand_ms","total_crop_demand_ge","total_crop_demand_econ"
"NGA","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,13.6287463805691,14.52127343044,6.1094380326689
"NGA","plant-dominant","efficient","linseed oil","Linseed",333,0.0120803796188591,0.0194898356161525,0.0176964398775054
"NGA","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,9.32198794840567,9.32198794840567,9.32198794840567
"NGA","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,5.34610393185674,6.63419513746572,11.4511944087901
"NGA","plant-dominant","efficient","soy oil","Soya beans",236,0.942916841473864,1.59807901275464,1.55929463378221
"NGA","plant-dominant","efficient","soy protein concentrate","Soya beans",236,59.6296929134711,51.4130909409276,52.3469412009265
"NGA","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00100807294649863,0.00205003180591992,0.0036329093504008
"NGA","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00115504106415952,0.00145422599034583,0.000611231563765437
"NGA","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,12.6779036098317,12.6779036098317,12.6779036098317
"NGA","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,15.1430515339656,16.1347482560445,6.78826448074322
"NGA","plant-dominant","regular","linseed oil","Linseed",333,0.0134226440209545,0.0216553729068361,0.019662710975006
"NGA","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,10.3577643871174,10.3577643871174,10.3577643871174
"NGA","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,5.94011547984083,7.37132793051747,12.7235493431001
"NGA","plant-dominant","regular","soy oil","Soya beans",236,1.0476853794154,1.77564334750516,1.73254959309134
"NGA","plant-dominant","regular","soy protein concentrate","Soya beans",236,66.2552143483012,57.1256566010306,58.1632680010295
"NIC","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000947055662447256,0.000119236709530942,0.0000501168600401036
"NIC","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,3.18677468013602,3.18677468013602,3.18677468013602
"NIC","fish-dominant","efficient","soybean meal","Soya beans",236,0.51387152365379,0.388456654169147,0.433746136961116
"NIC","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.000105228406938584,0.000132485232812158,0.0000556854000445596
"NIC","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,3.54086075570668,3.54086075570668,3.54086075570668
"NIC","fish-dominant","regular","soybean meal","Soya beans",236,0.570968359615322,0.431618504632385,0.481940152179018
"NIC","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00709408010515228,0.0144266244817092,0.0255657589423614
"NIC","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000016573474092827,0.0000208664241679149,0.00000877045050701814
"NIC","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,5.73619442424483,5.73619442424483,5.73619442424483
"NIC","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,6.85156556229243,7.30026476231782,3.07139145895868
"NIC","plant-dominant","efficient","linseed oil","Linseed",333,0.0944587514607247,0.152394676041679,0.138371778774185
"NIC","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,4.6864333531412,4.6864333531412,4.6864333531412
"NIC","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,2.68764129650025,3.33520205513503,5.75684711326366
"NIC","plant-dominant","efficient","soy oil","Soya beans",236,0.0122924032223726,0.0208334719902611,0.0203278566442532
"NIC","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.777366780481836,0.670250457894606,0.682424663975475
"NIC","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00788231122794698,0.0160295827574547,0.028406398824846
"NIC","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000184149712142522,0.0000231849157421276,0.00000974494500779793
"NIC","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,6.37354936027203,6.37354936027203,6.37354936027203
"NIC","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,7.61285062476937,8.11140529146424,3.41265717662075
"NIC","plant-dominant","regular","linseed oil","Linseed",333,0.104954168289694,0.169327417824088,0.153746420860206
"NIC","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,5.20714817015689,5.20714817015689,5.20714817015689
"NIC","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,2.9862681072225,3.70578006126114,6.39649679251518
"NIC","plant-dominant","regular","soy oil","Soya beans",236,0.0136582258026362,0.0231483022114012,0.0225865073825035
"NIC","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.863740867202041,0.744722730994007,0.758249626639417
"NLD","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,3246.20658413163,4087.05640964468,1717.84708638758
"NLD","fish-dominant","efficient","wheat","Wheat",15,155.088928914654,155.088928914654,155.088928914654
"NLD","fish-dominant","efficient","wheat gluten","Wheat",15,288.022296555787,320.917361307054,735.767947230321
"NLD","fish-dominant","regular","corn gluten meal","Maize (corn)",56,3606.8962045907,4541.17378849409,1908.71898487509
"NLD","fish-dominant","regular","wheat","Wheat",15,172.321032127394,172.321032127394,172.321032127394
"NLD","fish-dominant","regular","wheat gluten","Wheat",15,320.024773950874,356.574845896727,817.519941367023
"NLD","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.0000147485232680707,0.0000232429088063291,0.0000247154476087577
"NLD","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,74.9618716273578,152.443552424584,270.14878764921
"NLD","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,568.086152223036,715.23487168782,300.623240117827
"NLD","plant-dominant","efficient","linseed oil","Linseed",333,998.128678577606,1610.3271985655,1462.14975917543
"NLD","plant-dominant","efficient","wheat","Wheat",15,144.011148277893,144.011148277893,144.011148277893
"NLD","plant-dominant","efficient","wheat gluten","Wheat",15,217.124500480516,241.922318523779,554.655837142857
"NLD","plant-dominant","regular","canola oil","Rape or colza seed",270,0.0000163872480756341,0.0000258254542292546,0.0000274616084541753
"NLD","plant-dominant","regular","coconut oil","Coconuts, in shell",249,83.290968474842,169.381724916205,300.165319610233
"NLD","plant-dominant","regular","corn gluten meal","Maize (corn)",56,631.206835803373,794.705412986466,334.025822353141
"NLD","plant-dominant","regular","linseed oil","Linseed",333,1109.03186508623,1789.25244285055,1624.61084352825
"NLD","plant-dominant","regular","wheat","Wheat",15,160.012386975437,160.012386975437,160.012386975437
"NLD","plant-dominant","regular","wheat gluten","Wheat",15,241.249444978351,268.802576137533,616.284263492064
"NOR","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,2746.94756609599,2746.94756609599,2746.94756609599
"NOR","fish-dominant","efficient","wheat","Wheat",15,34654.2492202362,34654.2492202362,34654.2492202362
"NOR","fish-dominant","efficient","wheat gluten","Wheat",15,64357.8914090101,71708.2147363029,164405.58323549
"NOR","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,3052.16396232888,3052.16396232888,3052.16396232888
"NOR","fish-dominant","regular","wheat","Wheat",15,38504.721355818,38504.721355818,38504.721355818
"NOR","fish-dominant","regular","wheat gluten","Wheat",15,71508.7682322334,79675.7941514476,182672.870261655
"NOR","plant-dominant","efficient","canola oil","Rape or colza seed",270,2922.83472143599,4606.23613981634,4898.06112203119
"NOR","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00133835529918733,0.00272169880214042,0.00482318615677948
"NOR","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,4944.50561897279,4944.50561897279,4944.50561897279
"NOR","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,5905.93726710639,6292.70862659464,2647.48911973735
"NOR","plant-dominant","efficient","linseed oil","Linseed",333,0.0178204035897852,0.0287504819828841,0.0261049495685716
"NOR","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,4039.62877367058,4039.62877367058,4039.62877367058
"NOR","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,2316.70276658698,2874.88953169431,4962.30789855887
"NOR","plant-dominant","efficient","wheat","Wheat",15,32178.945704505,32178.945704505,32178.945704505
"NOR","plant-dominant","efficient","wheat gluten","Wheat",15,48515.9489083307,54056.961878136,123936.516592908
"NOR","plant-dominant","regular","canola oil","Rape or colza seed",270,3247.59413492888,5118.04015535149,5442.29013559021
"NOR","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00148706144354148,0.00302410978015602,0.00535909572975498
"NOR","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,5493.89513219199,5493.89513219199,5493.89513219199
"NOR","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,6562.1525190071,6991.89847399405,2941.65457748594
"NOR","plant-dominant","regular","linseed oil","Linseed",333,0.0198004484330947,0.0319449799809823,0.0290054995206351
"NOR","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,4488.47641518953,4488.47641518953,4488.47641518953
"NOR","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,2574.11418509665,3194.32170188257,5513.67544284319
"NOR","plant-dominant","regular","wheat","Wheat",15,35754.3841161167,35754.3841161167,35754.3841161167
"NOR","plant-dominant","regular","wheat gluten","Wheat",15,53906.6098981452,60063.2909757067,137707.240658786
"NPL","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000697686503824827,0.000878405000876624,0.00036920593213818
"NPL","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.22492712888265,0.22492712888265,0.22492712888265
"NPL","fish-dominant","efficient","soybean meal","Soya beans",236,2.0083104632805,1.51816461350451,1.69516477401342
"NPL","fish-dominant","efficient","wheat","Wheat",15,0.0110932987396325,0.0110932987396325,0.0110932987396325
"NPL","fish-dominant","efficient","wheat gluten","Wheat",15,0.0206018405164604,0.0229547794586474,0.0526284738620107
"NPL","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00077520722647203,0.000976005556529582,0.000410228813486867
"NPL","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.249919032091833,0.249919032091833,0.249919032091833
"NPL","fish-dominant","regular","soybean meal","Soya beans",236,2.23145607031167,1.68684957056057,1.88351641557046
"NPL","fish-dominant","regular","wheat","Wheat",15,0.0123258874884806,0.0123258874884806,0.0123258874884806
"NPL","fish-dominant","regular","wheat gluten","Wheat",15,0.0228909339071782,0.0255053105096083,0.0584760820689008
"NPL","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.0000549545778598115,0.0000866055684673986,0.0000920924058136736
"NPL","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00016567996964933,0.000336929196011743,0.000597080115088663
"NPL","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000122095138169345,0.000153720875153409,0.0000646110381241815
"NPL","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.40486883198877,0.40486883198877,0.40486883198877
"NPL","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.483593327097697,0.515263160369168,0.216783215595519
"NPL","plant-dominant","efficient","linseed oil","Linseed",333,0.00220605389890653,0.00355912886900829,0.00323162859282918
"NPL","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.330775189533309,0.330775189533309,0.330775189533309
"NPL","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.189697578575729,0.235403345953852,0.406326528409439
"NPL","plant-dominant","efficient","soy oil","Soya beans",236,0.0480411170380131,0.0814212850072063,0.0794452413016456
"NPL","plant-dominant","efficient","soy protein concentrate","Soya beans",236,3.03810148487654,2.61946993683809,2.66704911631956
"NPL","plant-dominant","efficient","wheat","Wheat",15,0.0103009202582302,0.0103009202582302,0.0103009202582302
"NPL","plant-dominant","efficient","wheat gluten","Wheat",15,0.0155306182354855,0.0173043722072881,0.0396737726036696
"NPL","plant-dominant","regular","canola oil","Rape or colza seed",270,0.0000610606420664573,0.0000962284094082207,0.000102324895348526
"NPL","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000184088855165922,0.000374365773346381,0.000663422350098515
"NPL","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000135661264632605,0.000170800972392677,0.0000717900423602017
"NPL","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.4498542577653,0.4498542577653,0.4498542577653
"NPL","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.537325918997441,0.572514622632409,0.240870239550577
"NPL","plant-dominant","regular","linseed oil","Linseed",333,0.00245117099878504,0.00395458763223143,0.00359069843647687
"NPL","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.367527988370343,0.367527988370343,0.367527988370343
"NPL","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.210775087306365,0.261559273282058,0.451473920454932
"NPL","plant-dominant","regular","soy oil","Soya beans",236,0.0533790189311256,0.0904680944524514,0.0882724903351618
"NPL","plant-dominant","regular","soy protein concentrate","Soya beans",236,3.37566831652949,2.91052215204232,2.96338790702173
"NPL","plant-dominant","regular","wheat","Wheat",15,0.0114454669535891,0.0114454669535891,0.0114454669535891
"NPL","plant-dominant","regular","wheat gluten","Wheat",15,0.0172562424838728,0.0192270802303201,0.0440819695596329
"NZL","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,153.316290037106,193.029097088938,81.1328346826234
"NZL","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,43.6665855809091,43.6665855809091,43.6665855809091
"NZL","fish-dominant","efficient","wheat","Wheat",15,2.76583568439462,2.76583568439462,2.76583568439462
