"iso3c_consuming","iso3c_producing","GAEZ_category","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","map_spam_code","producing_ingredient_consumed_tonnes"
"ISL","SWE","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"ISL","SWE","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"ISL","SWE","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",7589.361,"soybean","Soya beans",236,"soyb",0
"ISL","SWE","Wheat",0.0690784664834516,"salmon_aquaculture_meat","plant-dominant","wheat",2901.8145,"wheat","Wheat",15,"whea",200.452895679444
"ISL","SWE","Wheat",0.0690784664834516,"salmon_aquaculture_meat","plant-dominant","wheat gluten",4375.0434,"wheat","Wheat",15,"whea",302.221288870546
"ISL","SWE","Wheat",0.0690784664834516,"salmon_aquaculture_meat","fish-dominant","wheat",3125.031,"wheat","Wheat",15,"whea",215.872349193247
"ISL","SWE","Wheat",0.0690784664834516,"salmon_aquaculture_meat","fish-dominant","wheat gluten",5803.629,"wheat","Wheat",15,"whea",400.905791358888
"ISL","CHE","CropsNES",0.00124734239578878,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.0556854807779172
"ISL","CHE","CropsNES",0.00124734239578878,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.723911250112924
"ISL","CHE","CropsNES",0.00124734239578878,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","CHE","CropsNES",0.00124734239578878,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","SYR","CropsNES",0.0000361373943734077,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.00161329253823035
"ISL","SYR","CropsNES",0.0000361373943734077,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.0209728029969946
"ISL","SYR","CropsNES",0.0000361373943734077,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","SYR","CropsNES",0.0000361373943734077,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","plant-dominant","faba beans",1607.1588,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0946250287026406
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","plant-dominant","guar meal",1919.6619,"guar","Other pulses n.e.c.",211,"opul",0.113024339839265
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","plant-dominant","pea flour",1116.0825,"peas","Peas, dry; Peas, green",187,"opul",0.0657118254879449
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",625.0062,"peas","Peas, dry; Peas, green",187,"opul",0.0367986222732491
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","fish-dominant","faba beans",892.866,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0525694603903559
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","SYR","Pulses",0.0000588772115752598,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","TWN","CropsNES",0.000254768630332524,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.011373712394524
"ISL","TWN","CropsNES",0.000254768630332524,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.147858261128812
"ISL","TWN","CropsNES",0.000254768630332524,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","TWN","CropsNES",0.000254768630332524,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","plant-dominant","faba beans",1607.1588,"faba beans","Broad beans and horse beans, dry",181,"opul",1.98712560275544
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","plant-dominant","guar meal",1919.6619,"guar","Other pulses n.e.c.",211,"opul",2.37351113662456
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","plant-dominant","pea flour",1116.0825,"peas","Peas, dry; Peas, green",187,"opul",1.37994833524684
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",625.0062,"peas","Peas, dry; Peas, green",187,"opul",0.772771067738228
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","fish-dominant","faba beans",892.866,"faba beans","Broad beans and horse beans, dry",181,"opul",1.10395866819747
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","TWN","Pulses",0.00123642144308045,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","TWN","Soybean",0.091684434968017,"salmon_aquaculture_meat","plant-dominant","soy oil",178.5732,"soybean","Soya beans",236,"soyb",16.3723829424307
"ISL","TWN","Soybean",0.091684434968017,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",9330.4497,"soybean","Soya beans",236,"soyb",855.457008742004
"ISL","TWN","Soybean",0.091684434968017,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"ISL","TWN","Soybean",0.091684434968017,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"ISL","TWN","Soybean",0.091684434968017,"salmon_aquaculture_meat","fish-dominant","soybean meal",7589.361,"soybean","Soya beans",236,"soyb",695.826275053305
"ISL","TZA","CropsNES",0.000255370920238748,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.0114006006034945
"ISL","TZA","CropsNES",0.000255370920238748,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.148207807845428
"ISL","TZA","CropsNES",0.000255370920238748,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","TZA","CropsNES",0.000255370920238748,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","THA","CropsNES",0.00130998054603602,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.0584818545108499
"ISL","THA","CropsNES",0.00130998054603602,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.760264108641048
"ISL","THA","CropsNES",0.00130998054603602,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","THA","CropsNES",0.00130998054603602,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","plant-dominant","faba beans",1607.1588,"faba beans","Broad beans and horse beans, dry",181,"opul",67.2310828932262
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","plant-dominant","guar meal",1919.6619,"guar","Other pulses n.e.c.",211,"opul",80.3037934557979
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","plant-dominant","pea flour",1116.0825,"peas","Peas, dry; Peas, green",187,"opul",46.6882520091848
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",625.0062,"peas","Peas, dry; Peas, green",187,"opul",26.1454211251435
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","fish-dominant","faba beans",892.866,"faba beans","Broad beans and horse beans, dry",181,"opul",37.3506016073479
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","THA","Pulses",0.0418322588242221,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","THA","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",8214.3672,"rapeseed","Rape or colza seed",270,"rape",0
"ISL","THA","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"ISL","THA","Soybean",0.011727078891258,"salmon_aquaculture_meat","plant-dominant","soy oil",178.5732,"soybean","Soya beans",236,"soyb",2.09414200426439
"ISL","THA","Soybean",0.011727078891258,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",9330.4497,"soybean","Soya beans",236,"soyb",109.418919722814
"ISL","THA","Soybean",0.011727078891258,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"ISL","THA","Soybean",0.011727078891258,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"ISL","THA","Soybean",0.011727078891258,"salmon_aquaculture_meat","fish-dominant","soybean meal",7589.361,"soybean","Soya beans",236,"soyb",89.0010351812366
"ISL","TGO","CropsNES",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","TGO","CropsNES",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0
"ISL","TGO","CropsNES",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","TGO","CropsNES",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","TUN","CropsNES",0.00559105719947239,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.249603243873206
"ISL","TUN","CropsNES",0.00559105719947239,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",3.24484217035167
"ISL","TUN","CropsNES",0.00559105719947239,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","TUN","CropsNES",0.00559105719947239,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","TUR","CropsNES",0.00436780639993254,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.194993291454108
"ISL","TUR","CropsNES",0.00436780639993254,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",2.53491278890341
"ISL","TUR","CropsNES",0.00436780639993254,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","TUR","CropsNES",0.00436780639993254,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","TUR","Maize",0.000153796688280371,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",312.5031,"maize","Maize (corn)",56,"maiz",0.0480619418573496
"ISL","TUR","Maize",0.000153796688280371,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",1785.732,"maize","Maize (corn)",56,"maiz",0.274639667756283
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","plant-dominant","faba beans",1607.1588,"faba beans","Broad beans and horse beans, dry",181,"opul",161.998049138921
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","plant-dominant","guar meal",1919.6619,"guar","Other pulses n.e.c.",211,"opul",193.497669804822
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","plant-dominant","pea flour",1116.0825,"peas","Peas, dry; Peas, green",187,"opul",112.498645235362
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",625.0062,"peas","Peas, dry; Peas, green",187,"opul",62.9992413318025
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","fish-dominant","faba beans",892.866,"faba beans","Broad beans and horse beans, dry",181,"opul",89.9989161882893
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","TUR","Pulses",0.100797786216845,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","TUR","Soybean",0,"salmon_aquaculture_meat","plant-dominant","soy oil",178.5732,"soybean","Soya beans",236,"soyb",0
"ISL","TUR","Soybean",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",9330.4497,"soybean","Soya beans",236,"soyb",0
"ISL","TUR","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"ISL","TUR","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"ISL","TUR","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",7589.361,"soybean","Soya beans",236,"soyb",0
"ISL","TUR","Sunflower",0.0824297683587975,"salmon_aquaculture_meat","plant-dominant","sunflower meal",1517.8722,"sunflower","Sunflower seed",267,"sunf",125.117853844258
"ISL","TUR","Sunflower",0.0824297683587975,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,"sunf",0
"ISL","ARE","CropsNES",0.0000776953979028266,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.00346857895719526
"ISL","ARE","CropsNES",0.0000776953979028266,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.0450915264435383
"ISL","ARE","CropsNES",0.0000776953979028266,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","ARE","CropsNES",0.0000776953979028266,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","UGA","CropsNES",0.0000807068474339439,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.00360302000204779
"ISL","UGA","CropsNES",0.0000807068474339439,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",0.0468392600266212
"ISL","UGA","CropsNES",0.0000807068474339439,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","UGA","CropsNES",0.0000807068474339439,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","GBR","CropsNES",0.00713051019977956,"salmon_aquaculture_meat","plant-dominant","coconut oil",44.6433,"coconut","Coconuts, in shell",249,"cnut",0.318329506001819
"ISL","GBR","CropsNES",0.00713051019977956,"salmon_aquaculture_meat","plant-dominant","linseed oil",580.3629,"flax","Linseed",333,"ooil",4.13828357802364
"ISL","GBR","CropsNES",0.00713051019977956,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"ISL","GBR","CropsNES",0.00713051019977956,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","plant-dominant","faba beans",1607.1588,"faba beans","Broad beans and horse beans, dry",181,"opul",95.5239664753157
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","plant-dominant","guar meal",1919.6619,"guar","Other pulses n.e.c.",211,"opul",114.098071067738
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","plant-dominant","pea flour",1116.0825,"peas","Peas, dry; Peas, green",187,"opul",66.3360878300804
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",625.0062,"peas","Peas, dry; Peas, green",187,"opul",37.148209184845
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","fish-dominant","faba beans",892.866,"faba beans","Broad beans and horse beans, dry",181,"opul",53.0688702640643
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","GBR","Pulses",0.0594365450852248,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"ISL","GBR","Rapeseed",0.8785151856018,"salmon_aquaculture_meat","plant-dominant","canola oil",8214.3672,"rapeseed","Rape or colza seed",270,"rape",7216.44632530934
"ISL","GBR","Rapeseed",0.8785151856018,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"ISL","GBR","Soybean",0,"salmon_aquaculture_meat","plant-dominant","soy oil",178.5732,"soybean","Soya beans",236,"soyb",0
"ISL","GBR","Soybean",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",9330.4497,"soybean","Soya beans",236,"soyb",0
"ISL","GBR","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"ISL","GBR","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"ISL","GBR","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",7589.361,"soybean","Soya beans",236,"soyb",0
"ISL","GBR","Sunflower",0,"salmon_aquaculture_meat","plant-dominant","sunflower meal",1517.8722,"sunflower","Sunflower seed",267,"sunf",0
"ISL","GBR","Sunflower",0,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,"sunf",0
"ISL","GBR","Wheat",0.0278611395722215,"salmon_aquaculture_meat","plant-dominant","wheat",2901.8145,"wheat","Wheat",15,"whea",80.8478587971962
