SPAM_short_name,iso3c,2021,2010,coef
vege,CAF,33234.10333333333,28566.666666666668,1.1633875145857642
vege,CAN,126523.76388888889,120427.61111111111,1.0506208893586142
vege,CHE,19492.254761904762,17352.39523809524,1.1233178183442767
vege,CHL,131600.92705882352,112289.16352941176,1.1719824328761115
vege,CHN,26789909.55952381,21327680.95238095,1.256109823629609
vege,CIV,66781.694,55862.476,1.1954660584683
vege,CMR,257953.48454545456,185262.97636363635,1.3923639229413027
vege,COD,59180.051,59520.934,0.9942728889301368
vege,COG,12859.336363636365,12391.016363636363,1.0377951240040624
vege,COK,633.83,596.1166666666667,1.063265020829256
vege,COL,151577.550625,103562.8125,1.4636291441486295
vege,COM,1785.63,1672.9033333333334,1.067383849634667
vege,CPV,2980.0827272727274,3716.909090909091,0.801763684390745
vege,CRI,12122.385,12640.32,0.9590251670843777
vege,CUB,207948.75,261128.75,0.7963456723934075
vege,CYP,3141.875,3929.425714285714,0.7995761285364128
vege,CZE,16767.69230769231,9669.767058823529,1.7340327027207982
vege,DEU,222539.41176470587,185808.5,1.1976815472096587
vege,DJI,3593.598,3129.013,1.1484765323761839
vege,DMA,1023.98,885.7142857142857,1.1561064516129034
vege,DNK,19383.846153846152,18842.39,1.0287360655334143
vege,DOM,73265.62,46943.88,1.5607065287317536
vege,DZA,438970.77117647056,237001.39647058822,1.852186433133303
vege,ECU,29132.564666666665,26414.63333333333,1.1028949105230812
vege,EGY,793580.7866666666,863555.1666666666,0.9189694153876677
vege,ERI,55246.47,43545.72,1.2687003452922583
vege,ESP,698444.2105263158,491695.63636363635,1.4204807992434112
vege,EST,1307.7777777777778,7388.9,0.17699221504930068
vege,ETH,118004.93000000001,114323.80285714286,1.0321991313345045
vege,FIN,13353.157894736842,14842.739411764705,0.8996424126501078
vege,FJI,6597.27125,2315.495,2.849183975780557
vege,FRA,268840.6,223440.8595652174,1.2031845944520787
vege,FSM,3561.62,3359.5,1.0601637148385177
vege,GAB,24960.305,21341.940000000002,1.1695424595889594
vege,GBR,160945.936875,167461.8125,0.9610903791871954
vege,GEO,16655.555555555555,20537.5,0.8109826198688036
vege,GGY,160945.936875,167461.8125,0.9610903791871954
vege,GHA,105340.08142857143,84303.07142857143,1.2495402556931072
vege,GIN,283705.26,281758.115,1.0069106971417665
vege,GMB,12991.05,11359.14,1.1436649253376576
vege,GNB,40260.97,32154.57,1.2521072432316775
vege,GRC,96491.05263157895,144686.02454545454,0.6668996050911975
vege,GRD,791.40375,479.67875000000004,1.6498620170270204
vege,GTM,104081.90214285714,77089.7676923077,1.350139003639037
vege,GUY,14628.533,6433.781,2.2737070161387214
vege,HKG,3238.3,3202.7736363636363,1.0110923741949804
vege,HND,32332.07181818182,34134.027272727275,0.9472094095388153
vege,HRV,8805.333333333334,64824.458823529414,0.13583350317360846
vege,HTI,16934.877777777776,18503.956666666665,0.9152030607748096
vege,HUN,39107.77777777778,52253.05263157895,0.7484304898608571
vege,IDN,822217.0666666667,594397.4,1.3832783701050284
vege,IND,8340964.8286666665,5919121.761333333,1.4091558114506149
vege,IRL,16328.333333333334,13668.715333333334,1.1945770275509433
vege,IRN,459619.49210526317,700137.5247368421,0.6564703017139647
vege,IRQ,81885.00411764705,157178.68705882353,0.5209676047682081
vege,ISL,860.1666666666666,833.1666666666666,1.0324064812962592
vege,ISR,58630.537619047616,69355.39238095238,0.8453637937336475
vege,ITA,586016.8421052631,624132.4533333334,0.9389302526659135
vege,JAM,19515.051333333333,12835.734666666667,1.5203688639663373
vege,JOR,62206.17173913044,58134.80347826087,1.0700332334036708
vege,JPN,471169.0842857143,514231.88095238095,0.9162580184898059
vege,KAZ,248046.98166666666,139824.81666666668,1.7739839577833643
vege,KEN,175888.15736842106,124888.62631578947,1.4083600929653575
vege,KGZ,63897.2994117647,47758.94117647059,1.3379128146007768
vege,KHM,636557.98,544242.53,1.1696218963262572
vege,KIR,5698.69,6104.68,0.9334952855841746
vege,KNA,103.09857142857142,110.55,0.9325967564773534
vege,KOR,650918.8573333333,619468.0246666666,1.0507707119888718
vege,KWT,22640.118,20571.2,1.100573520261336
vege,LAO,830397.1799999999,481683.11,1.7239491332797614
vege,LBN,37197.61722222222,45922.52888888889,0.8100080314005161
vege,LBR,40354.93666666667,34561.096666666665,1.1676405137221244
vege,LBY,52947.945384615385,49884.087692307694,1.0614195394572716
vege,LCA,463.7471428571429,425.21,1.0906308479507605
vege,LKA,137937.593,62686.722,2.2004275961343134
vege,LSO,33213.44,30541.03,1.0875022879058107
vege,LTU,11166.875,10194.823529411764,1.0953475523910636
vege,LUX,243.75,104.08333333333333,2.3418734987990395
vege,LVA,5009.090909090909,10795.357142857143,0.4640041865039384
vege,MAC,0,0,0
vege,MAR,198065.05571428573,207694.42857142858,0.9536368263541013
vege,MDA,12701.819375000001,21000.5,0.6048341408537893
vege,MDG,33114.39928571428,30807.893571428573,1.0748673617992752
vege,MDV,638.25,627.4175,1.017265218136249
vege,MEX,635731.91,478872.5856521739,1.3275596245172403
vege,MKD,38861.83777777778,35105.01111111111,1.107016820327329
vege,MLI,167045.43285714285,85311.65142857142,1.958061179919889
vege,MLT,2210.5882352941176,4416,0.5005861040068201
vege,MMR,1644698.1766666668,1573166.6666666667,1.0454697595084226
vege,MNE,2293.532222222222,2548.8888888888887,0.8998164777680907
vege,MNG,15689.606249999999,10014.345,1.5667131749505334
vege,MOZ,253931.505,112412.5,2.2589258756810855
vege,MRT,4828.12,4409.81,1.0948589621775087
vege,MUS,3876.4375,4364.4375,0.8881871947988715
vege,MWI,143517.89538461537,65676.59428571428,2.1852213401971854
vege,MYS,133400.04888888888,94221.32555555555,1.4158158792855493
vege,NAM,10959.971666666666,9151.925,1.1975591656035935
vege,NCL,6575,8789,0.7480942086699284
vege,NER,215044.23374999998,57358.562666666665,3.7491217309559732
vege,NGA,1754945.5366666666,1343427.921111111,1.3063190879754836
vege,NIC,39643.166666666664,8150.013333333333,4.864184271273175
vege,NIU,145.99,132.85,1.0989085434700792
vege,NLD,308838.3333333333,239697.8575,1.2884484515400114
vege,NOR,17217.681666666667,14167.166666666666,1.2153228709574957
vege,NPL,597182.21,440612.3742857143,1.3553459794861735
vege,NRU,0.612,1.25,0.4896
vege,NZL,44832.2485,45257.147000000004,0.9906114607710468
vege,OMN,67863.52454545455,25860.61909090909,2.6242034000381276
vege,PAK,497684.5714285714,323103.0714285714,1.540327577909128
vege,PAN,6259.8875,8350,0.7496871257485029
vege,PER,156022.753,140861.755,1.107630335856599
vege,PHL,305703.0471428571,274089.03047619044,1.1153421448926353
vege,PNG,114263.37,102163.434,1.1184370525368206
vege,POL,259521.05263157896,286133.3333333333,0.9069934271839899
vege,PRI,3704.630909090909,3811.907272727273,0.971857562117556
vege,PRK,324771.473,335923.174,0.9668028231955202
vege,PRT,140911.57894736843,146523.12157894738,0.9617019991718138
vege,PRY,19808.24875,18659.57375,1.061559551969937
vege,PSE,20333.47894736842,20607.915263157895,0.986682965633108
vege,PYF,510.96299999999997,478.8,1.067174185463659
vege,QAT,5724.292666666666,2450.9126666666666,2.335575944634502
vege,ROU,96990.52631578948,146165.70857142858,0.6635655330086669
vege,RUS,1041846.0853846153,1010982.5691666667,1.0305282377354823
vege,RWA,65376.829999999994,65413.358888888884,0.9994415683660132
vege,SAU,114218.03846153847,134553.05555555556,0.8488698973794692
vege,SEN,86987.395,42265.54,2.058116257357649
vege,SGP,2784.628888888889,2436.222222222222,1.1430110371248745
vege,SLB,5971.34,6504.03,0.9180984712555139
vege,SLE,132485.51666666666,153067.565,0.8655361876741599
vege,SLV,15092.39,12277.97,1.2292251895060828
vege,SOM,35560.77333333333,32084.046666666665,1.1083630971737355
vege,STP,535.7128571428572,1162.98,0.4606380652658319
vege,SUR,2552.6,2635.8,0.9684346308521131
vege,SVK,8674,12779.224285714286,0.678757943836743
vege,SVN,6931.0625,3685.375,1.8806939592307432
vege,SWE,20833.529411764706,22776.28846153846,0.9147025621380575
vege,SWZ,6543.485000000001,6225,1.051162248995984
vege,SYC,1543.085,1288.89,1.197220088603372
vege,SYR,131873.23277777777,127479.38888888889,1.0344670925016637
vege,TCD,54202.18,51151.595,1.0596381207663221
vege,TGO,37453.34,35922.045,1.0426282802106617
vege,THA,162351.30529411766,192389.62,0.8438672798153958
vege,TJK,266866.2177777778,131221,2.0337157755068
vege,TKM,97350.85,94968.78,1.0250826640081088
vege,TLS,5726.548333333333,4533.96,1.2630345952177198
vege,TON,9138.5,8539.563333333334,1.0701366853652547
vege,TTO,1303.1908333333333,1000.2327272727273,1.3028876158518259
vege,TUN,156902.326,127067.319,1.234796855987809
vege,TUR,1123208.956521739,861870.6086956522,1.303222253072992
vege,TUV,603.28,555.98,1.0850750026979388
vege,TWN,113044.422,113928.795,0.9922374936029124
vege,TZA,277372.515,202325,1.3709255653033487
vege,UGA,453117.0133333333,362344.1,1.2505157758421714
vege,UKR,495311.0685,405525.5,1.221405481282928
vege,URY,17995.828,15832.005,1.1366739714900294
vege,USA,1324703.7023809524,1649486.0142857144,0.8031008998609763
vege,UZB,675824.7853333333,422820,1.598374687416237
vege,VCT,1144.6775,1610.545,0.7107392218162175
vege,VEN,93196.81142857143,93157.10357142857,1.0004262461542979
vege,VNM,3444842.046,1624009.186,2.121196158061633
vege,VUT,13754.69,12096.83,1.1370491277466908
vege,WSM,662.5749999999999,602.105,1.1004309879506065
vege,XMI,140911.57894736843,146523.12157894738,0.9617019991718138
vege,YEM,32958.05,48662.76153846154,0.6772745515880964
vege,ZAF,159435.26058823528,150394.44588235294,1.060114019855192
vege,ZMB,40511.35090909091,38188.73636363636,1.0608193610633883
vege,ZWE,13037.760555555555,11760.126666666667,1.1086411673192484
whea,AFG,3900000,4532000,0.8605472197705207
whea,AGO,2945.7,4000,0.736425
whea,ALB,225170.9,294900,0.7635500169549
whea,ARE,0,0,0
whea,ARG,17644277,9016373,1.9569151586785507
whea,ARM,97000,183464,0.5287140801465138
whea,AUS,31922554.7,21834010,1.4620564293961575
whea,AUT,1547600,1517805,1.0196303214181004
whea,AZE,1837188.4,1272340,1.443944543125265
whea,BDI,8806.53,9034,0.9748206774407794
whea,BEL,1629180,1849584,0.8808359068850077
whea,BGD,1085368,901490,1.2039712032302077
whea,BGR,7342990,4094597,1.793336438238
whea,BIH,314382,145412,2.1620086375264767
whea,BLR,2441000,1739110,1.4035914922000334
whea,BOL,336222.5,241397,1.392819711926826
whea,BRA,7874525,6171250,1.2760016204172575
whea,BTN,1168.94,4873,0.2398809768109994
whea,BWA,1280,0,0
whea,CAN,22296100,23299600,0.9569305910831087
whea,CHE,401202,524017,0.7656278326848175
whea,CHL,1353607.94,1523921.2,0.8882401137276652
whea,CHN,136946000,115181000,1.1889634575146943
whea,CMR,633.02,900,0.7033555555555555
whea,COD,9000,8841,1.017984390906006
whea,COL,6965,15147,0.4598270284544794
whea,CYP,25580,18889,1.3542273280745407
whea,CZE,4960930,4161553,1.192086223580476
whea,DEU,21459200,23782955,0.9022932600259304
whea,DNK,4047090,5059900,0.799835965137651
whea,DZA,2168386,2605178,0.8323369842674857
whea,ECU,10898.38,7605,1.4330545693622616
whea,EGY,9000000,7177399,1.2539361403762004
whea,ERI,25000,33000,0.7575757575757576
whea,ESP,8564630,5941197,1.441566404884403
whea,EST,736270,327600,2.2474664224664225
whea,ETH,5214000,2855682,1.825833548693447
whea,FIN,687160,724400,0.9485919381557151
whea,FRA,36559450,38207431,0.9568675266337587
whea,GBR,13988000,14877835,0.9401905586397483
whea,GEO,135900,48400,2.8078512396694215
whea,GGY,13988000,14877835,0.9401905586397483
whea,GRC,1058360,1920669.75,0.5510369494807735
whea,GTM,291.97,1437.89,0.2030544756553005
whea,HND,1255.58,1139.61,1.1017628837935785
whea,HRV,986930,681017,1.4492002402289517
whea,HUN,5290140,3745190,1.4125157869160176
whea,IND,109590000,80803600,1.3562514541431323
whea,IRL,628080,669200,0.9385534967124926
whea,IRN,10093578.64,12142987.9,0.831226937152758
whea,IRQ,4233714,2748840,1.5401820404243245
whea,ISR,150000,112324.32,1.3354187232115002
whea,ITA,7294570,6849858,1.0649228056990379
whea,JOR,30000,22125,1.3559322033898304
whea,JPN,1097000,571300,1.9201820409592159
whea,KAZ,11814123.97,9638400,1.2257349736470784
whea,KEN,245300,511994,0.4791071770372309
whea,KGZ,362711,813300,0.4459744251813599
whea,KOR,30000,39116,0.7669495858472236
whea,KWT,36.74,162,0.22679012345679014
whea,LBN,100000,83000,1.2048192771084338
whea,LBY,130000,132239.07,0.9830680146192801
whea,LSO,6000,20119,0.29822555793031463
whea,LTU,4248850,1710400,2.4841265201122544
whea,LUX,76140,83474,0.9121403071615114
whea,LVA,2407700,989400,2.4334950475035373
whea,MAR,7543847.9,4876140,1.5470941974594659
whea,MDA,1565200,744160,2.1033111158890563
whea,MDG,2000,8694.39,0.23003338934646367
whea,MEX,3283613.73,3676707,0.8930855055896486
whea,MKD,243676,243137,1.002216857162834
whea,MLI,21000,10051,2.0893443438463835
whea,MLT,0,13038.07,0
whea,MMR,100000,181000,0.5524861878453039
whea,MNE,2391.58,946,2.5280972515856237
whea,MNG,566273.03,345458,1.639195010681472
whea,MOZ,15000,17870,0.8393956351426972
whea,MRT,7000,2413,2.9009531703273934
whea,MWI,1000,2341,0.42716787697565145
whea,NAM,18337,13397.33,1.3687055555099412
whea,NCL,84.5,0,0
whea,NER,4628.94,5165.27,0.8961661249073135
whea,NGA,90000,110440.62,0.8149175547909818
whea,NLD,947250,1369553,0.691649027091321
whea,NOR,266600,331400,0.8044659022329511
whea,NPL,2127276,1556539,1.3666705427875563
whea,NZL,422831,444890,0.9504169570006069
whea,OMN,3542,2286,1.5494313210848645
whea,PAK,27464081,23310800,1.178169818281655
whea,PER,202725,219454,0.9237699016650415
whea,POL,11893550,9408110,1.2641805846232665
whea,PRK,86603.65,160000,0.5412728124999999
whea,PRT,69440,82577,0.8409121183864756
whea,PRY,927776,1401987,0.6617579192959706
whea,PSE,34396.47,17380,1.979083429228999
whea,QAT,252,36,7
whea,ROU,10433750,5811810,1.7952668789929471
whea,RUS,76057258,41507581,1.8323702843584164
whea,RWA,13684,8500,1.6098823529411765
whea,SAU,612582,1349389,0.45396990786200275
whea,SOM,1050.82,997.89,1.0530419184479252
whea,SVK,2002240,1185286,1.6892463084858844
whea,SVN,154450,153481,1.0063134850567823
whea,SWE,3027800,2143000,1.412879141390574
whea,SWZ,709.46,450,1.5765777777777779
whea,SYR,1951806,3083100,0.6330660698647466
whea,TCD,1539.53,1698,0.9066725559481743
whea,THA,1317.53,1107.41,1.1897400240200104
whea,TJK,852000,1033144,0.82466722935041
whea,TKM,1367092,1476620,0.925825195378635
whea,TUN,1193000,822000,1.451338199513382
whea,TUR,17650000,19674000,0.8971231066382027
whea,TWN,6000,5178,1.1587485515643106
whea,TZA,70000,62370,1.122334455667789
whea,UGA,25000,20000,1.25
whea,UKR,32183300,16851300,1.9098407837970959
whea,URY,936400,1844416,0.5076945764946736
whea,USA,44790360,60062408,0.7457303410146326
whea,UZB,5984756,6745000,0.8872877687175685
whea,VEN,550.84,183,3.0100546448087435
whea,XMI,69440,82577,0.8409121183864756
whea,YEM,125000,265432,0.4709304077880587
whea,ZAF,2257205,1430000,1.5784650349650349
whea,ZMB,205882,172256,1.195209455693851
whea,ZWE,337212,18000,18.734
yams,ATG,138.56,110.6,1.2528028933092226
yams,BDI,4995.69,9917,0.5037501260461833
yams,BEN,3203165.88,2624011,1.2207135869476156
yams,BFA,62227.56,97630,0.6373815425586398
yams,BLZ,110,81,1.3580246913580247
yams,BRA,252878.72,246875.95,1.0243149241552285
yams,BRB,315.95,807,0.39151177199504333
yams,CAF,485307.94,435000,1.1156504367816091
yams,CIV,7853083.92,5392370,1.456332543946354
yams,CMR,610136.78,499564,1.2213385672306252
yams,COD,111042.45,90229,1.23067361934633
yams,COG,15698.78,13706.03,1.1453922105817658
yams,COL,409423.31,393763,1.0397709028019393
yams,COM,4800.52,4849.08,0.9899857292517344
yams,CRI,21206.59,29580,0.716923258958756
yams,CUB,16906,395461,0.042750106837336675
yams,DEU,0,0,0
yams,DMA,14358.57,13200,1.0877704545454545
yams,DOM,31539.08,26958.31,1.169920518014668
yams,ETH,51837.1,339740,0.15257873668099134
yams,FJI,6523.43,1700,3.8373117647058823
yams,GAB,221036.39,190000,1.1633494210526316
yams,GHA,8309910.95,5960486,1.3941666753348636
yams,GIN,311519,102686,3.0337046919735893
yams,GRD,0,59.71,0
yams,GUY,1690.52,799,2.1157947434292868
yams,HTI,39098.58,340000,0.11499582352941178
yams,JAM,185637,136785,1.3571444237306722
yams,JPN,169260.19,173400,0.9761256632064591
yams,KEN,7669,8035,0.9544492843808339
yams,KNA,23.22,26.6,0.8729323308270676
yams,LBR,20730.92,19500,1.0631241025641025
yams,LCA,396,428.46,0.9242403024786445
yams,MLI,97858,90138,1.0856464532161796
yams,MRT,2988.13,2830.53,1.055678618491943
yams,NCL,2028.48,1792,1.1319642857142858
yams,NGA,50377344.2,37328180,1.3495794383760473
yams,NIC,1000,1000,1
yams,NIU,160.43,141.77,1.1316216406856174
yams,PAN,8604.29,21768,0.3952724182285925
yams,PHL,14150.62,21892,0.6463831536634387
yams,PNG,371305.71,325000,1.1424791076923078
yams,PRI,1492.97,1983.53,0.7526833473655554
yams,PRT,0,2333.72,0
yams,RWA,63770.81,20663,3.086231912113439
yams,SEN,97975.07,0,0
yams,SLB,43903.63,35000,1.2543894285714285
yams,STP,2162.53,2300,0.9402304347826088
yams,TCD,460286.69,361433.92,1.273501640355172
yams,TGO,887968.9,710481,1.2498137177489617
yams,TON,4712.95,4728.42,0.9967282940178749
yams,TTO,39.5,18,2.1944444444444446
yams,TZA,9493.32,9750,0.9736738461538461
yams,VCT,1984.33,2024,0.9804001976284584
yams,VEN,48201.33,93979,0.5128946892390853
yams,WSM,2314.39,4338.6,0.5334416632093302
yams,XMI,0,2333.72,0
acof,SDN,0,0,0
bana,SDN,934296.9,405.2999963760376,2305.198392188385
barl,SDN,0,0,0
bean,SDN,12881.4,165.79999839514494,77.69240123452981
cass,SDN,0,1,0
chic,SDN,97172.74,2.3000000566244125,42249.016351162725
cnut,SDN,0,0,0
coco,SDN,0,0,0
cott,SDN,352038.5,87335.19989524037,4.030889039267953
cowp,SDN,164801.8,194.79999835789204,846.0051406018058
grou,SDN,2355000,911661.600636527,2.5831953417317637
lent,SDN,0,0,0
maiz,SDN,23363.99,4904.700195908546,4.763591874481954
ocer,SDN,0,29.600000381469727,0
ofib,SDN,0,63.400001525878906,0
oilp,SDN,0,0,0
ooil,SDN,95140.23,90082.19965557754,1.0561490545719514
opul,SDN,269823.49,1056.3999943733215,255.41792070915798
orts,SDN,0,0,0
pige,SDN,0,0,0
plnt,SDN,0,0,0
pmil,SDN,1500000,535674.2001121938,2.8002095297586367
pota,SDN,504332,1502.0999784469604,335.75128635674105
rape,SDN,0,0,0
rcof,SDN,0,0,0
rest,SDN,10280.71,281.70000264048576,36.49524282440479
rice,SDN,25000,70.1000013127923,356.633374205627
sesa,SDN,1119026,308005.69992797077,3.633134062979003
smil,SDN,1500000,0,0
sorg,SDN,3530000,2810152.0984622836,1.2561597651357084
soyb,SDN,0,0,0
sugb,SDN,0,0,0
sugc,SDN,5331475,6769983.912576675,0.78751664240969
sunf,SDN,110532.9,136083.00098020583,0.8122461968345167
swpo,SDN,270293.8,1289.2999721765518,209.64384226558175
teas,SDN,0,0,0
temf,SDN,310181.5,3384.000044941902,91.66119854626814
toba,SDN,0,0,0
trof,SDN,2195337.62,1300.4000256061554,1688.2017662039707
vege,SDN,3895572.15,14381.200019657612,270.8794916053706
whea,SDN,600000,442867.3992930725,1.3548073327541168
yams,SDN,168142.1,827.9000091552734,203.09469518131723
acof,SSD,0,7.8999998569488525,0
bana,SSD,0,651683.8005258441,0
barl,SSD,0,0.30000001192092896,0
bean,SSD,3817.11,9882.000009641051,0.386268973515074
cass,SSD,1499611,23453.59972522408,63.9394812552883
chic,SSD,0,12532.700206935406,0
cnut,SSD,0,0,0
coco,SSD,0,23.30000078678131,0
cott,SSD,0,80.09999942779541,0
cowp,SSD,0,28056.699995212257,0
grou,SSD,189802,51822.99996671826,3.66250506767062
lent,SSD,0,0,0
maiz,SSD,175454,49479.50001299381,3.5459937944790068
ocer,SSD,0,0,0
ofib,SSD,3719.64,4.600000075995922,808.6173779452993
oilp,SSD,0,0,0
ooil,SSD,74119.23,3288.100002616644,22.541659298992275
opul,SSD,31366.57,230646.60371927917,0.13599406838947592
orts,SSD,0,914.1000061035156,0
pige,SSD,0,2.5,0
plnt,SSD,0,31192.69921875,0
pmil,SSD,47851,41906.19999998063,1.1418596770888823
pota,SSD,0,314830.3953034878,0
rape,SSD,0,0,0
rcof,SSD,0,16.499999523162842,0
