"iso3c_consuming","iso3c_producing","SPAM_super","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","producing_ingredient_consumed_tonnes"
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",744.094,"faba beans","Broad beans and horse beans, dry",181,0.048221866737347
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",4296.6144,"faba beans","Broad beans and horse beans, dry",181,0.278447033598666
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",5132.0672,"guar","Other pulses n.e.c.",211,0.332589512353963
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",2983.76,"peas","Peas, dry; Peas, green",187,0.193365995554629
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1670.9056,"peas","Peas, dry; Peas, green",187,0.108284957510592
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",2387.008,"faba beans","Broad beans and horse beans, dry",181,0.154692796443704
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"CAN","DEU","opul",6.48061491388816e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"CAN","DEU","rape",1.6096920547257e-05,"salmon_aquaculture_meat","plant-dominant","canola oil",6845.6648,"rapeseed","Rape or colza seed",270,0.110194122378754
"CAN","DEU","rape",1.6096920547257e-05,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"CAN","DEU","rape",1.6096920547257e-05,"salmon_aquaculture_meat","plant-dominant","canola oil",21960.4736,"rapeseed","Rape or colza seed",270,0.353495998719335
"CAN","DEU","rape",1.6096920547257e-05,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","plant-dominant","soy oil",148.8188,"soybean","Soya beans",236,0.000352778089072276
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",7775.7823,"soybean","Soya beans",236,0.0184326551540264
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","fish-dominant","soybean meal",6324.799,"soybean","Soya beans",236,0.0149930687855717
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","plant-dominant","soy oil",477.4016,"soybean","Soya beans",236,0.00113169051334943
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",24944.2336,"soybean","Soya beans",236,0.059130829322508
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"CAN","DEU","soyb",2.37052098976927e-06,"salmon_aquaculture_meat","fish-dominant","soybean meal",20289.568,"soybean","Soya beans",236,0.048096846817351
"CAN","DEU","sunf",8.24309504333261e-05,"salmon_aquaculture_meat","plant-dominant","sunflower meal",1264.9598,"sunflower","Sunflower seed",267,0.10427183857395
"CAN","DEU","sunf",8.24309504333261e-05,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"CAN","DEU","sunf",8.24309504333261e-05,"salmon_aquaculture_meat","plant-dominant","sunflower meal",4057.9136,"sunflower","Sunflower seed",267,0.33449767482432
"CAN","DEU","sunf",8.24309504333261e-05,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","plant-dominant","wheat",2418.3055,"wheat","Wheat",15,0.230424363217426
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",3646.0606,"wheat","Wheat",15,0.347409039927812
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","fish-dominant","wheat",2604.329,"wheat","Wheat",15,0.248149314234151
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",4836.611,"wheat","Wheat",15,0.460848726434852
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","plant-dominant","wheat",7757.776,"wheat","Wheat",15,0.739187251066266
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",11696.3392,"wheat","Wheat",15,1.11446693237683
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","fish-dominant","wheat",8354.528,"wheat","Wheat",15,0.796047808840594
"CAN","DEU","whea",9.52833970800737e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",15515.552,"wheat","Wheat",15,1.47837450213253
"CAN","BIH","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",483.6611,"flax","Linseed",333,0
"CAN","BIH","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"CAN","BIH","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",1551.5552,"flax","Linseed",333,0
"CAN","BIH","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"CAN","GHA","cnut",0.000779101731013637,"salmon_aquaculture_meat","plant-dominant","coconut oil",37.2047,"coconut","Coconuts, in shell",249,0.0289862461718431
"CAN","GHA","cnut",0.000779101731013637,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"CAN","GHA","cnut",0.000779101731013637,"salmon_aquaculture_meat","plant-dominant","coconut oil",119.3504,"coconut","Coconuts, in shell",249,0.09298610323717
"CAN","GHA","cnut",0.000779101731013637,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"CAN","GHA","maiz",1.12613968581226e-06,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",260.4329,"maize","Maize (corn)",56,0.000293283824181175
"CAN","GHA","maiz",1.12613968581226e-06,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",1488.188,"maize","Maize (corn)",56,0.00167590756674957
"CAN","GHA","maiz",1.12613968581226e-06,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",835.4528,"maize","Maize (corn)",56,0.00094083655370297
"CAN","GHA","maiz",1.12613968581226e-06,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",4774.016,"maize","Maize (corn)",56,0.00537620887830268
"CAN","GHA","ooil",0.00111897047646006,"salmon_aquaculture_meat","plant-dominant","linseed oil",483.6611,"flax","Linseed",333,0.541202491512197
"CAN","GHA","ooil",0.00111897047646006,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"CAN","GHA","ooil",0.00111897047646006,"salmon_aquaculture_meat","plant-dominant","linseed oil",1551.5552,"flax","Linseed",333,1.73614446139808
"CAN","GHA","ooil",0.00111897047646006,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","faba beans",1339.3692,"faba beans","Broad beans and horse beans, dry",181,0.0090846552514109
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","guar meal",1599.8021,"guar","Other pulses n.e.c.",211,0.0108511159947408
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","pea flour",930.1175,"peas","Peas, dry; Peas, green",187,0.00630878836903535
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",520.8658,"peas","Peas, dry; Peas, green",187,0.00353292148665979
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","faba beans",744.094,"faba beans","Broad beans and horse beans, dry",181,0.00504703069522828
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","faba beans",4296.6144,"faba beans","Broad beans and horse beans, dry",181,0.0291430179014477
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","guar meal",5132.0672,"guar","Other pulses n.e.c.",211,0.0348097158267292
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","pea flour",2983.76,"peas","Peas, dry; Peas, green",187,0.0202382068760054
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1670.9056,"peas","Peas, dry; Peas, green",187,0.011333395850563
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","faba beans",2387.008,"faba beans","Broad beans and horse beans, dry",181,0.0161905655008043
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GHA","opul",6.78278644261112e-06,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat",2418.3055,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat gluten",3646.0606,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat",2604.329,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat gluten",4836.611,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat",7757.776,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat gluten",11696.3392,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat",8354.528,"wheat","Wheat",15,0
"CAN","GHA","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat gluten",15515.552,"wheat","Wheat",15,0
"CAN","GRC","maiz",2.93456595651402e-08,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",260.4329,"maize","Maize (corn)",56,7.64257522296221e-06
"CAN","GRC","maiz",2.93456595651402e-08,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",1488.188,"maize","Maize (corn)",56,4.36718584169269e-05
"CAN","GRC","maiz",2.93456595651402e-08,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",835.4528,"maize","Maize (corn)",56,2.45169134515432e-05
"CAN","GRC","maiz",2.93456595651402e-08,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",4774.016,"maize","Maize (corn)",56,0.000140096648294532
"CAN","GRC","ooil",0.0146456489192338,"salmon_aquaculture_meat","plant-dominant","linseed oil",483.6611,"flax","Linseed",333,7.08353066649045
"CAN","GRC","ooil",0.0146456489192338,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"CAN","GRC","ooil",0.0146456489192338,"salmon_aquaculture_meat","plant-dominant","linseed oil",1551.5552,"flax","Linseed",333,22.7235327380116
"CAN","GRC","ooil",0.0146456489192338,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","faba beans",1339.3692,"faba beans","Broad beans and horse beans, dry",181,0.00383191619609275
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","guar meal",1599.8021,"guar","Other pulses n.e.c.",211,0.00457701101199967
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","pea flour",930.1175,"peas","Peas, dry; Peas, green",187,0.0026610529139533
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",520.8658,"peas","Peas, dry; Peas, green",187,0.00149018963181385
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","faba beans",744.094,"faba beans","Broad beans and horse beans, dry",181,0.00212884233116264
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","faba beans",4296.6144,"faba beans","Broad beans and horse beans, dry",181,0.0122925525745443
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","guar meal",5132.0672,"guar","Other pulses n.e.c.",211,0.0146827711307057
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","pea flour",2983.76,"peas","Peas, dry; Peas, green",187,0.00853649484343354
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1670.9056,"peas","Peas, dry; Peas, green",187,0.00478043711232278
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","faba beans",2387.008,"faba beans","Broad beans and horse beans, dry",181,0.00682919587474683
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GRC","opul",2.86098575067483e-06,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"CAN","GRC","rape",1.40731950928982e-08,"salmon_aquaculture_meat","plant-dominant","canola oil",6845.6648,"rapeseed","Rape or colza seed",270,9.63403762709861e-05
"CAN","GRC","rape",1.40731950928982e-08,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"CAN","GRC","rape",1.40731950928982e-08,"salmon_aquaculture_meat","plant-dominant","canola oil",21960.4736,"rapeseed","Rape or colza seed",270,0.000309054029305241
"CAN","GRC","rape",1.40731950928982e-08,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","plant-dominant","wheat",2418.3055,"wheat","Wheat",15,0.0444673410954411
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",3646.0606,"wheat","Wheat",15,0.0670430681131265
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","fish-dominant","wheat",2604.329,"wheat","Wheat",15,0.0478879057950904
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",4836.611,"wheat","Wheat",15,0.0889346821908821
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","plant-dominant","wheat",7757.776,"wheat","Wheat",15,0.14264850802929
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",11696.3392,"wheat","Wheat",15,0.215070058259545
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","fish-dominant","wheat",8354.528,"wheat","Wheat",15,0.153621470185389
"CAN","GRC","whea",1.83878096028153e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",15515.552,"wheat","Wheat",15,0.28529701605858
"CAN","GTM","cnut",4.47100757938962e-05,"salmon_aquaculture_meat","plant-dominant","coconut oil",37.2047,"coconut","Coconuts, in shell",249,0.00166342495688917
"CAN","GTM","cnut",4.47100757938962e-05,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"CAN","GTM","cnut",4.47100757938962e-05,"salmon_aquaculture_meat","plant-dominant","coconut oil",119.3504,"coconut","Coconuts, in shell",249,0.00533616543003183
"CAN","GTM","cnut",4.47100757938962e-05,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"CAN","GTM","maiz",2.43018743273817e-08,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",260.4329,"maize","Maize (corn)",56,6.32900760651558e-06
"CAN","GTM","maiz",2.43018743273817e-08,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",1488.188,"maize","Maize (corn)",56,3.61657577515176e-05
"CAN","GTM","maiz",2.43018743273817e-08,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",835.4528,"maize","Maize (corn)",56,2.03030689520592e-05
"CAN","GTM","maiz",2.43018743273817e-08,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",4774.016,"maize","Maize (corn)",56,0.00011601753686891
"CAN","GTM","opul",1.92875443865719e-07,"salmon_aquaculture_meat","plant-dominant","faba beans",1339.3692,"faba beans","Broad beans and horse beans, dry",181,0.000258331428950073
"CAN","GTM","opul",1.92875443865719e-07,"salmon_aquaculture_meat","plant-dominant","guar meal",1599.8021,"guar","Other pulses n.e.c.",211,0.000308562540134809
"CAN","GTM","opul",1.92875443865719e-07,"salmon_aquaculture_meat","plant-dominant","pea flour",930.1175,"peas","Peas, dry; Peas, green",187,0.000179396825659773
"CAN","GTM","opul",1.92875443865719e-07,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",520.8658,"peas","Peas, dry; Peas, green",187,0.000100462222369473
"CAN","GTM","opul",1.92875443865719e-07,"salmon_aquaculture_meat","fish-dominant","faba beans",744.094,"faba beans","Broad beans and horse beans, dry",181,0.000143517460527818
