"allocation","diet","fcr","spp_type","ingredient_raw_material","med_ad","mean_ad","global_mean","lower_med_ad","upper_med_ad","lower_mean_ad","upper_mean_ad","range_med_ad","range_mean_ad"
"ge","fish-dominant","efficient","echinoderms","forage fish_fish meal",0.000000487523128604674,0.000000801457951650781,0.000000488963880122763,0.0000000014407515180892,0.000000976487008727436,-0.000000312494071528018,0.00000129042183177354,0.000000975046257209347,0.00000160291590330156
"ge","fish-dominant","efficient","Reptiles","Wheat_wheat gluten",0.00000412476882170574,0.00000675860423808417,0.00000412528385871878,0.000000000515037013038011,0.00000825005268042453,-0.00000263332037936539,0.000010883888096803,0.00000824953764341149,0.0000135172084761683
"ge","fish-dominant","efficient","Reptiles","Wheat_wheat",0.00000199355925433046,0.00000326623564875099,0.00000199380925646057,0.00000000025000213010884,0.00000398736851079103,-0.00000127242639229042,0.00000526004490521156,0.00000398711850866092,0.00000653247129750197
"ge","fish-dominant","efficient","Reptiles","Soybean_soybean meal",0.0000109274221158973,0.0000172278229027768,0.0000109748053385761,0.0000000473832226788318,0.0000219022274544734,-0.00000625301756420068,0.0000282026282413529,0.0000218548442317945,0.0000344556458055535
"ge","fish-dominant","efficient","Reptiles","Pulses_faba beans",0.000000625285800672091,0.00000102671893128226,0.000000627884499039698,0.00000000259869836760629,0.00000125317029971179,-0.000000398834432242558,0.00000165460343032195,0.00000125057160134418,0.00000205343786256451
"ge","fish-dominant","efficient","Reptiles","Maize_corn gluten meal",0.000000491257616724422,0.00000084590026745697,0.000000491275128383212,0.0000000000175116587897151,0.000000982532745107634,-0.000000354625139073758,0.00000133717539584018,0.000000982515233448844,0.00000169180053491394
"ge","fish-dominant","efficient","Reptiles","trimmings fish_fish oil, cut offs",0.000000653315639548251,0.00000099481425632493,0.000000667224907507884,0.0000000139092679596331,0.00000132054054705613,-0.000000327589348817046,0.00000166203916383281,0.0000013066312790965,0.00000198962851264986
"ge","fish-dominant","efficient","Reptiles","trimmings fish_fish meal, cut offs",0.000000237645655029038,0.000000389779211200287,0.000000239337920634462,0.00000000169226560542413,0.0000004769835756635,-0.000000150441290565825,0.000000629117131834749,0.000000475291310058076,0.000000779558422400575
"ge","fish-dominant","efficient","Reptiles","forage fish_fish oil",0.000000655338663387899,0.00000105755717538114,0.000000655772512122614,0.000000000433848734715525,0.00000131111117551051,-0.000000401784663258521,0.00000171332968750375,0.0000013106773267758,0.00000211511435076227
"ge","fish-dominant","efficient","Reptiles","forage fish_fish meal",0.000000299390790821212,0.000000509387832407145,0.000000299703305973857,0.000000000312515152645076,0.000000599094096795069,-0.000000209684526433288,0.000000809091138381002,0.000000598781581642424,0.00000101877566481429
"ge","fish-dominant","efficient","molluscs","trimmings fish_fish oil, cut offs",0.000000499760751197611,0.000000732933624695031,0.00000050011563720708,0.000000000354886009468203,0.000000999876388404691,-0.000000232817987487951,0.00000123304926190211,0.000000999521502395223,0.00000146586724939006
"ge","fish-dominant","efficient","molluscs","trimmings fish_fish meal, cut offs",0.000000208980707225309,0.000000311142104563633,0.000000209237755496865,0.000000000257048271556926,0.000000418218462722174,-0.000000101904349066767,0.000000520379860060498,0.000000417961414450617,0.000000622284209127266
"ge","fish-dominant","efficient","molluscs","forage fish_fish oil",0.000000669679176402969,0.00000118072852227466,0.000000670212124782841,0.000000000532948379872167,0.00000133989130118581,-0.00000051051639749182,0.0000018509406470575,0.00000133935835280594,0.00000236145704454932
"ge","fish-dominant","efficient","molluscs","forage fish_fish meal",0.000000320025662747321,0.000000574165196544144,0.000000320223024041295,0.000000000197361293974296,0.000000640248686788616,-0.000000253942172502849,0.000000894388220585439,0.000000640051325494642,0.00000114833039308829
"ge","fish-dominant","efficient","cnidaria","trimmings fish_fish oil, cut offs",0.00000095579680815171,0.00000151267657440798,0.000000962268518430498,0.00000000647171027878812,0.00000191806532658221,-0.00000055040805597748,0.00000247494509283848,0.00000191159361630342,0.00000302535314881596
"ge","fish-dominant","efficient","cnidaria","trimmings fish_fish meal, cut offs",0.000000301079614192226,0.000000475370313863458,0.000000302121379532885,0.00000000104176534065914,0.000000603200993725111,-0.000000173248934330573,0.000000777491693396343,0.000000602159228384452,0.000000950740627726916
"ge","fish-dominant","efficient","cnidaria","forage fish_fish oil",0.000000810545059669827,0.00000133063456776392,0.000000811733191929072,0.00000000118813225924441,0.0000016222782515989,-0.000000518901375834849,0.00000214236775969299,0.00000162109011933965,0.00000266126913552784
"ge","fish-dominant","efficient","cnidaria","forage fish_fish meal",0.000000590786300109884,0.00000101941144749681,0.000000591148415669644,0.000000000362115559759957,0.00000118193471577953,-0.000000428263031827165,0.00000161055986316645,0.00000118157260021977,0.00000203882289499362
"ge","fish-dominant","efficient","cephalopods","trimmings fish_fish oil, cut offs",0.000000514710994386387,0.000000752367284958583,0.000000515017553608839,0.000000000306559222451597,0.00000102972854799523,-0.000000237349731349744,0.00000126738483856742,0.00000102942198877277,0.00000150473456991717
"ge","fish-dominant","efficient","cephalopods","trimmings fish_fish meal, cut offs",0.000000226308965735989,0.000000338433006580733,0.000000226542093919414,0.000000000233128183424469,0.000000452851059655403,-0.000000111890912661319,0.000000564975100500146,0.000000452617931471979,0.000000676866013161465
"ge","fish-dominant","efficient","cephalopods","forage fish_fish oil",0.000000431518981160705,0.000000756141602916174,0.000000431949926828744,0.000000000430945668039584,0.000000863468907989449,-0.00000032419167608743,0.00000118809152974492,0.000000863037962321409,0.00000151228320583235
"ge","fish-dominant","efficient","cephalopods","forage fish_fish meal",0.00000031892900357179,0.000000581025700271269,0.000000319130055441387,0.00000000020105186959718,0.000000638059059013178,-0.000000261895644829882,0.000000900155755712656,0.00000063785800714358,0.00000116205140054254
"ge","fish-dominant","efficient","fish","trimmings fish_fish oil, cut offs",0.000000833684232155046,0.00000121534113996214,0.000000834488000928807,0.000000000803768773760538,0.00000166817223308385,-0.000000380853139033338,0.00000204982914089095,0.00000166736846431009,0.00000243068227992429
"ge","fish-dominant","efficient","fish","trimmings fish_fish meal, cut offs",0.00000049898439813774,0.000000774693731392428,0.000000499712149829982,0.000000000727751692242151,0.000000998696547967722,-0.000000274981581562446,0.00000127440588122241,0.00000099796879627548,0.00000154938746278486
"ge","fish-dominant","efficient","fish","forage fish_fish oil",0.0000013405261170163,0.00000238139591542623,0.00000134127799549244,0.000000000751878476146217,0.00000268180411250874,-0.00000104011791993379,0.00000372267391091868,0.0000026810522340326,0.00000476279183085247
"ge","fish-dominant","efficient","fish","forage fish_fish meal",0.00000132488075440244,0.00000245945874623595,0.00000132523510242558,0.000000000354348023146045,0.00000265011585682802,-0.00000113422364381037,0.00000378469384866153,0.00000264976150880487,0.0000049189174924719
"ge","fish-dominant","efficient","arthropods","trimmings fish_fish oil, cut offs",0.000000505526401606223,0.000000738686282749178,0.000000505861420840799,0.00000000033501923457635,0.00000101138782244702,-0.000000232824861908379,0.00000124454770358998,0.00000101105280321245,0.00000147737256549836
"ge","fish-dominant","efficient","arthropods","trimmings fish_fish meal, cut offs",0.000000215958533686312,0.000000321295022066473,0.000000216201856881238,0.000000000243323194926148,0.000000432160390567549,-0.000000105093165185236,0.000000537496878947711,0.000000431917067372623,0.000000642590044132947
"ge","fish-dominant","efficient","arthropods","forage fish_fish oil",0.00000065662520098911,0.00000115475223374461,0.000000657128573888029,0.000000000503372898918997,0.00000131375377487714,-0.000000497623659856581,0.00000181188080763264,0.00000131325040197822,0.00000230950446748922
"ge","fish-dominant","efficient","arthropods","forage fish_fish meal",0.000000345942000933618,0.000000623145812630227,0.000000346139524000964,0.000000000197523067346772,0.000000692081524934582,-0.000000277006288629263,0.000000969285336631191,0.000000691884001867235,0.00000124629162526045
"ge","fish-dominant","efficient","sponges","trimmings fish_fish oil, cut offs",0.000000308216608000275,0.000000418519869777211,0.000000310001418632896,0.00000000178481063262126,0.000000618218026633171,-0.000000108518451144314,0.000000728521288410107,0.00000061643321600055,0.000000837039739554421
"ge","fish-dominant","efficient","sponges","trimmings fish_fish meal, cut offs",0.0000000255010212070921,0.0000000324509980954952,0.0000000267282741174995,0.00000000122725291040737,0.0000000522292953245916,-0.00000000572272397799572,0.0000000591792722129947,0.0000000510020424141842,0.0000000649019961909904
"ge","fish-dominant","efficient","sponges","forage fish_fish oil",0.00000188918984254348,0.00000305091583866071,0.00000189457731212504,0.00000000538746958156366,0.00000378376715466852,-0.00000115633852653567,0.00000494549315078575,0.00000377837968508696,0.00000610183167732142
"ge","fish-dominant","efficient","sponges","forage fish_fish meal",0.000000522675377246752,0.000000849569972509226,0.000000524725858364984,0.00000000205048111823203,0.00000104740123561174,-0.000000324844114144242,0.00000137429583087421,0.0000010453507544935,0.00000169913994501845
"ge","plant-dominant","efficient","Terrestrial mammal","Sunflower_sunflower meal",0.00000272761714236566,0.000004755146395096,0.00000274036447177991,0.0000000127473294142533,0.00000546798161414557,-0.00000201478192331609,0.00000749551086687591,0.00000545523428473132,0.000009510292790192
"ge","plant-dominant","efficient","Terrestrial mammal","Rapeseed_canola oil",0.0000188316395035055,0.0000326394463718293,0.0000188341127566634,0.00000000247325315783087,0.0000376657522601689,-0.0000138053336151659,0.0000514735591284927,0.0000376632790070111,0.0000652788927436586
"ge","plant-dominant","efficient","Terrestrial mammal","Soybean_soy protein concentrate",0.000019890508939178,0.0000311154898873176,0.0000200254616246491,0.000000134952685471035,0.0000399159705638271,-0.0000110900282626685,0.0000511409515119667,0.0000397810178783561,0.0000622309797746351
"ge","plant-dominant","efficient","Terrestrial mammal","Soybean_soy oil",0.000000619642223844007,0.000000968839241430884,0.000000623922450239544,0.0000000042802263955366,0.00000124356467408355,-0.000000344916791191341,0.00000159276169167043,0.00000123928444768801,0.00000193767848286177
"ge","plant-dominant","efficient","Terrestrial mammal","Wheat_wheat gluten",0.00000318006231886286,0.00000518955278327033,0.00000318076181041088,0.000000000699491548017406,0.00000636082412927373,-0.00000200879097285946,0.00000837031459368121,0.00000636012463772572,0.0000103791055665407
"ge","plant-dominant","efficient","Terrestrial mammal","Wheat_wheat",0.00000189321453918288,0.00000308936555190907,0.00000189363267948304,0.000000000418140300162406,0.00000378684721866592,-0.00000119573287242603,0.00000498299823139211,0.00000378642907836575,0.00000617873110381814
"ge","plant-dominant","efficient","Terrestrial mammal","Pulses_pea protein concentrate",0.000000778857148764841,0.00000126879300721658,0.000000782475541461421,0.00000000361839269658049,0.00000156133269022626,-0.000000486317465755159,0.000002051268548678,0.00000155771429752968,0.00000253758601443316
"ge","plant-dominant","efficient","Terrestrial mammal","Pulses_pea flour",0.00000109431277898338,0.00000178272136726206,0.00000109939269147404,0.00000000507991249065753,0.00000219370547045741,-0.000000683328675788023,0.00000288211405873609,0.00000218862555796676,0.00000356544273452412
"ge","plant-dominant","efficient","Terrestrial mammal","Pulses_guar meal",0.00000170445888473751,0.00000277679684585576,0.0000017123633493759,0.00000000790446463838634,0.00000341682223411341,-0.00000106443349647986,0.00000448916019523166,0.00000340891776947502,0.00000555359369171152
"ge","plant-dominant","efficient","Terrestrial mammal","CropsNES_linseed oil",0.000000792937196211975,0.00000131740262583352,0.000000801640844680586,0.00000000870364846861094,0.00000159457804089256,-0.000000515761781152932,0.0000021190434705141,0.00000158587439242395,0.00000263480525166704
"ge","plant-dominant","efficient","Terrestrial mammal","CropsNES_coconut oil",0.0000000757321694996327,0.00000012573522155025,0.000000076596383116968,0.000000000864213617335352,0.000000152328552616601,-0.0000000491388384332818,0.000000202331604667218,0.000000151464338999265,0.0000002514704431005
"ge","plant-dominant","efficient","Terrestrial mammal","Pulses_faba beans",0.00000133935238905035,0.00000218194532029977,0.00000134556615588476,0.00000000621376683440644,0.00000268491854493511,-0.000000836379164415013,0.00000352751147618453,0.0000026787047781007,0.00000436389064059954
"ge","plant-dominant","efficient","Terrestrial mammal","Maize_corn gluten meal",0.0000000879561134187423,0.000000149608978505495,0.0000000879622190902662,0.00000000000610567152392605,0.000000175918332509009,-0.0000000616467594152286,0.000000237571197595761,0.000000175912226837485,0.00000029921795701099
"ge","plant-dominant","efficient","Amphibians","Sunflower_sunflower meal",0.00000165003207456738,0.00000283674077001732,0.00000166179436704073,0.0000000117622924733496,0.00000331182644160812,-0.00000117494640297659,0.00000449853513705805,0.00000330006414913477,0.00000567348154003464
"ge","plant-dominant","efficient","Amphibians","Rapeseed_canola oil",0.0000148792752333073,0.0000251980650401989,0.0000148956777171229,0.0000000164024838156251,0.0000297749529504302,-0.000010302387323076,0.0000400937427573218,0.0000297585504666146,0.0000503961300803979
"ge","plant-dominant","efficient","Amphibians","Soybean_soy protein concentrate",0.0000139643739135865,0.0000215743962403109,0.0000140652517689888,0.000000100877855402359,0.0000280296256825753,-0.00000750914447132207,0.0000356396480092997,0.0000279287478271729,0.0000431487924806218
"ge","plant-dominant","efficient","Amphibians","Soybean_soy oil",0.000000434256032434079,0.000000670784323452723,0.000000437405092446832,0.00000000314906001275261,0.000000871661124880911,-0.000000233379231005891,0.00000110818941589955,0.000000868512064868159,0.00000134156864690545
"ge","plant-dominant","efficient","Amphibians","Wheat_wheat gluten",0.00000239638414460765,0.00000380452292223432,0.00000240036590019956,0.00000000398175559190861,0.0000047967500448072,-0.00000140415702203477,0.00000620488882243388,0.00000479276828921529,0.00000760904584446865
"ge","plant-dominant","efficient","Amphibians","Wheat_wheat",0.00000142683543471953,0.00000226513084580203,0.00000142921588078202,0.00000000238044606248877,0.00000285605131550155,-0.000000835914965020014,0.00000369434672658405,0.00000285367086943906,0.00000453026169160407
"ge","plant-dominant","efficient","Amphibians","Pulses_pea protein concentrate",0.000000587772907040275,0.00000094706364620371,0.00000059122074616559,0.00000000344783912531454,0.00000117899365320586,-0.00000035584290003812,0.0000015382843923693,0.00000117554581408055,0.00000189412729240742
"ge","plant-dominant","efficient","Amphibians","Pulses_pea flour",0.000000825873157483788,0.00000133072232032108,0.000000830716663968563,0.00000000484350648477516,0.00000165658982145235,-0.000000500005656352519,0.00000216143898428965,0.00000165174631496758,0.00000266144464064216
"ge","plant-dominant","efficient","Amphibians","Pulses_guar meal",0.00000128645465934235,0.00000207288328328434,0.00000129399660596513,0.00000000754194662277996,0.00000258045126530748,-0.000000778886677319207,0.00000336687988924947,0.0000025729093186847,0.00000414576656656868
"ge","plant-dominant","efficient","Amphibians","CropsNES_linseed oil",0.000000552622569668224,0.000000892890917742843,0.000000558677640779401,0.00000000605507111117731,0.00000111130021044762,-0.000000334213276963441,0.00000145156855852224,0.00000110524513933645,0.00000178578183548569
"ge","plant-dominant","efficient","Amphibians","CropsNES_coconut oil",0.0000000528444898417949,0.000000085293389621505,0.0000000534516519401709,0.000000000607162098376079,0.000000106296141781966,-0.000000031841737681334,0.000000138745041561676,0.00000010568897968359,0.00000017058677924301
"ge","plant-dominant","efficient","Amphibians","Pulses_faba beans",0.00000101084672021668,0.00000162877977272709,0.00000101677402619605,0.00000000592730597936963,0.00000202762074641273,-0.000000612005746531042,0.00000264555379892314,0.00000202169344043336,0.00000325755954545418
"ge","plant-dominant","efficient","Amphibians","Maize_corn gluten meal",0.0000000676002630596666,0.00000011343174358446,0.0000000676069164597198,0.00000000000665340005312487,0.000000135207179519386,-0.0000000458248271247404,0.00000018103866004418,0.000000135200526119333,0.00000022686348716892
"ge","plant-dominant","efficient","Amphibians","trimmings fish_fish oil, cut offs",0.000000030541891185457,0.0000000481530556725565,0.0000000323184459221114,0.00000000177655473665439,0.0000000628603371075683,-0.0000000158346097504451,0.0000000804715015946678,0.0000000610837823709139,0.000000096306111345113
"ge","plant-dominant","efficient","Amphibians","trimmings fish_fish meal, cut offs",0.00000000808084927011296,0.0000000113640211322629,0.00000000886937429316734,0.000000000788525023054376,0.0000000169502235632803,-0.00000000249464683909552,0.0000000202333954254302,0.0000000161616985402259,0.0000000227280422645257
"ge","plant-dominant","efficient","Amphibians","forage fish_fish oil",0.000000111663380559486,0.000000141557638729233,0.000000127073492856817,0.0000000154101122973316,0.000000238736873416303,-0.0000000144841458724159,0.00000026863113158605,0.000000223326761118971,0.000000283115277458466
"ge","plant-dominant","efficient","Amphibians","forage fish_fish meal",0.0000000356857210448425,0.0000000456571497554397,0.0000000490112136575775,0.000000013325492612735,0.0000000846969347024199,0.0000000033540639021378,0.0000000946683634130172,0.0000000713714420896849,0.0000000913142995108794
"ge","plant-dominant","efficient","Bird","Sunflower_sunflower meal",0.00000197137797876268,0.00000340267496110643,0.00000198381222972488,0.0000000124342509622011,0.00000395519020848756,-0.00000141886273138155,0.00000538648719083131,0.00000394275595752536,0.00000680534992221286
"ge","plant-dominant","efficient","Bird","Rapeseed_canola oil",0.0000222619433518246,0.000038975738476301,0.0000222693763895654,0.00000000743303774086712,0.00004453131974139,-0.0000167063620867356,0.0000612451148658664,0.0000445238867036491,0.000077951476952602
"ge","plant-dominant","efficient","Bird","Soybean_soy protein concentrate",0.0000136561731133256,0.0000213286290336996,0.0000137475588141101,0.0000000913857007844854,0.0000274037319274358,-0.00000758107021958946,0.0000350761878478097,0.0000273123462266513,0.0000426572580673992
"ge","plant-dominant","efficient","Bird","Soybean_soy oil",0.000000425716531794515,0.000000664528198814371,0.000000428624354221805,0.00000000290782242728937,0.00000085434088601632,-0.000000235903844592566,0.00000109315255303618,0.000000851433063589031,0.00000132905639762874
"ge","plant-dominant","efficient","Bird","Wheat_wheat gluten",0.00000316367929881665,0.00000518645636079624,0.00000316442831660888,0.000000000749017792234241,0.00000632810761542553,-0.00000202202804418736,0.00000835088467740512,0.0000063273585976333,0.0000103729127215925
"ge","plant-dominant","efficient","Bird","Wheat_wheat",0.00000188327531227594,0.0000030871850376169,0.00000188372333211938,0.000000000448019843446446,0.00000376699864439532,-0.00000120346170549752,0.00000497090836973629,0.00000376655062455188,0.0000061743700752338
"ge","plant-dominant","efficient","Bird","Pulses_pea protein concentrate",0.0000007462131301139,0.00000122865874932544,0.000000749526136982744,0.00000000331300686884362,0.00000149573926709664,-0.000000479132612342693,0.00000197818488630818,0.0000014924262602278,0.00000245731749865087
"ge","plant-dominant","efficient","Bird","Pulses_pea flour",0.00000104846225687626,0.00000172635768587776,0.00000105311398432394,0.00000000465172744767983,0.0000021015762412002,-0.000000673243701553817,0.0000027794716702017,0.00000209692451375252,0.00000345271537175552
"ge","plant-dominant","efficient","Bird","Pulses_guar meal",0.00000163308133197098,0.00000268907280419635,0.00000164031950514292,0.00000000723817317194175,0.00000327340083711391,-0.00000104875329905342,0.00000432939230933927,0.00000326616266394196,0.0000053781456083927
"ge","plant-dominant","efficient","Bird","CropsNES_linseed oil",0.00000084509841393178,0.00000142688129648402,0.00000085270145346307,0.00000000760303953128982,0.00000169779986739485,-0.00000057417984302095,0.00000227958274994709,0.00000169019682786356,0.00000285376259296804
"ge","plant-dominant","efficient","Bird","CropsNES_coconut oil",0.0000000807807314048092,0.000000136295337725135,0.0000000815386620397295,0.000000000757930634920356,0.000000162319393444539,-0.0000000547566756854054,0.000000217833999764864,0.000000161561462809618,0.00000027259067545027
"ge","plant-dominant","efficient","Bird","Pulses_faba beans",0.00000128324372020258,0.00000211297876273888,0.00000128893527587378,0.00000000569155567120561,0.00000257217899607636,-0.000000824043486865093,0.00000340191403861266,0.00000256648744040516,0.00000422595752547776
"ge","plant-dominant","efficient","Bird","Maize_corn gluten meal",0.0000000910493170278242,0.000000155808855822048,0.0000000910534131631474,0.00000000000409613532328934,0.000000182102730190972,-0.0000000647554426589001,0.000000246862268985195,0.000000182098634055648,0.000000311617711644095
"ge","plant-dominant","efficient","Bird","trimmings fish_fish oil, cut offs",0.000000426738321248028,0.000000743422780043026,0.000000426975825986127,0.000000000237504738098693,0.000000853714147234155,-0.000000316446954056899,0.00000117039860602915,0.000000853476642496056,0.00000148684556008605
"ge","plant-dominant","efficient","Bird","trimmings fish_fish meal, cut offs",0.00000013141536859241,0.000000232507095414012,0.000000131788265527962,0.000000000372896935552092,0.000000263203634120372,-0.00000010071882988605,0.000000364295360941974,0.00000026283073718482,0.000000465014190828025
"ge","plant-dominant","efficient","Bird","forage fish_fish oil",0.0000000385754815396526,0.0000000590283649126097,0.0000000387139907437588,0.000000000138509204106185,0.0000000772894722834114,-0.0000000203143741688509,0.0000000977423556563684,0.0000000771509630793052,0.000000118056729825219
"ge","plant-dominant","efficient","Bird","forage fish_fish meal",0.000000014759472643512,0.0000000238978393581446,0.0000000149109011243777,0.00000000015142848086569,0.0000000296703737678897,-0.00000000898693823376692,0.0000000388087404825223,0.000000029518945287024,0.0000000477956787162893
"ge","plant-dominant","efficient","Marine mammal","trimmings fish_fish oil, cut offs",0.000000387743403930968,0.000000564074631476353,0.000000388088216873056,0.000000000344812942087991,0.000000775831620804023,-0.000000175986414603297,0.000000952162848349408,0.000000775486807861935,0.00000112814926295271
"ge","plant-dominant","efficient","Marine mammal","trimmings fish_fish meal, cut offs",0.000000177965617534795,0.000000264610427606649,0.000000178189758143646,0.000000000224140608851009,0.000000356155375678442,-0.0000000864206694630026,0.000000442800185750295,0.000000355931235069591,0.000000529220855213298
"ge","plant-dominant","efficient","Marine mammal","forage fish_fish oil",0.000000267308330859179,0.000000475966039929799,0.000000267658236602448,0.000000000349905743268764,0.000000534966567461627,-0.000000208307803327351,0.000000743624276532246,0.000000534616661718358,0.000000951932079859598
"ge","plant-dominant","efficient","Marine mammal","forage fish_fish meal",0.000000276638118355265,0.000000515207583948647,0.000000276782946275755,0.000000000144827920489643,0.000000553421064631021,-0.000000238424637672892,0.000000791990530224402,0.000000553276236710531,0.00000103041516789729
"ge","plant-dominant","efficient","elasmobranchs","trimmings fish_fish oil, cut offs",0.000000243468742407891,0.000000355684800976722,0.00000024361908087873,0.000000000150338470839007,0.000000487087823286621,-0.000000112065720097992,0.000000599303881855452,0.000000486937484815782,0.000000711369601953444
"ge","plant-dominant","efficient","elasmobranchs","trimmings fish_fish meal, cut offs",0.000000102909389244737,0.000000152892760835009,0.000000103018354543327,0.000000000108965298589725,0.000000205927743788064,-0.0000000498744062916827,0.000000255911115378336,0.000000205818778489474,0.000000305785521670019
"ge","plant-dominant","efficient","elasmobranchs","forage fish_fish oil",0.000000230593168849253,0.000000402515557367774,0.000000230824867689923,0.000000000231698840669203,0.000000461418036539176,-0.000000171690689677851,0.000000633340425057696,0.000000461186337698507,0.000000805031114735547
"ge","plant-dominant","efficient","elasmobranchs","forage fish_fish meal",0.000000133010916660419,0.000000239049191279025,0.000000133108558669481,0.0000000000976420090614827,0.0000002661194753299,-0.000000105940632609544,0.000000372157749948506,0.000000266021833320839,0.000000478098382558049
"ge","plant-dominant","efficient","corals","trimmings fish_fish oil, cut offs",0.0000000708139911082976,0.0000000959778052375006,0.0000000708591515392479,0.000000000045160430950375,0.000000141673142647545,-0.0000000251186536982527,0.000000166836956776749,0.000000141627982216595,0.000000191955610475001
"ge","plant-dominant","efficient","corals","trimmings fish_fish meal, cut offs",0.00000000222321583847958,0.00000000326624515652152,0.00000000238756542797276,0.000000000164349589493185,0.00000000461078126645234,-0.000000000878679728548762,0.00000000565381058449429,0.00000000444643167695916,0.00000000653249031304305
"ge","plant-dominant","efficient","corals","forage fish_fish oil",0.000000506753759294697,0.000000838645299825847,0.000000507554636437078,0.000000000800877142381751,0.00000101430839573177,-0.000000331090663388768,0.00000134619993626293,0.00000101350751858939,0.00000167729059965169
"ge","plant-dominant","efficient","corals","forage fish_fish meal",0.0000000932314481229915,0.000000155469720972396,0.0000000937248587131548,0.000000000493410590163279,0.000000186956306836146,-0.000000061744862259241,0.000000249194579685551,0.000000186462896245983,0.000000310939441944792
"ge","plant-dominant","efficient","Marine plant","trimmings fish_fish oil, cut offs",0.000000388473845198068,0.00000045933047523944,0.000000396399565722395,0.00000000792572052432661,0.000000784873410920464,-0.000000062930909517045,0.000000855730040961835,0.000000776947690396137,0.00000091866095047888
"ge","plant-dominant","efficient","Marine plant","trimmings fish_fish meal, cut offs",0.0000000896617724314609,0.000000143125385733377,0.000000092655280095434,0.0000000029935076639731,0.000000182317052526895,-0.0000000504701056379427,0.000000235780665828811,0.000000179323544862922,0.000000286250771466753
"ge","plant-dominant","efficient","Marine plant","forage fish_fish oil",0.00000228516573449566,0.00000348361969338749,0.00000229936439496525,0.0000000141986604695887,0.00000458453012946091,-0.00000118425529842224,0.00000578298408835275,0.00000457033146899133,0.00000696723938677499
"ge","plant-dominant","efficient","Marine plant","forage fish_fish meal",0.00000057890824675566,0.000000919768661894007,0.000000583180886775225,0.00000000427264001956473,0.00000116208913353088,-0.000000336587775118782,0.00000150294954866923,0.00000115781649351132,0.00000183953732378801
"ge","plant-dominant","efficient","echinoderms","trimmings fish_fish oil, cut offs",0.00000012598956997568,0.000000172263915151204,0.00000012629823529121,0.000000000308665315529311,0.00000025228780526689,-0.0000000459656798599941,0.000000298562150442414,0.000000251979139951361,0.000000344527830302408
"ge","plant-dominant","efficient","echinoderms","trimmings fish_fish meal, cut offs",0.00000000723011270553766,0.00000000919720930709373,0.0000000077357511255607,0.000000000505638420023047,0.0000000149658638310984,-0.00000000146145818153302,0.0000000169329604326544,0.0000000144602254110753,0.0000000183944186141875
"ge","plant-dominant","efficient","echinoderms","forage fish_fish oil",0.000000709148246194691,0.00000115695483283043,0.000000710423821839801,0.00000000127557564510994,0.00000141957206803449,-0.000000446531010990628,0.00000186737865467023,0.00000141829649238938,0.00000231390966566086
"ge","plant-dominant","efficient","echinoderms","forage fish_fish meal",0.000000198561076281395,0.000000326419283092304,0.000000199147953245088,0.000000000586876963692973,0.000000397709029526482,-0.000000127271329847217,0.000000525567236337392,0.00000039712215256279,0.000000652838566184609
"ge","plant-dominant","efficient","Reptiles","Sunflower_sunflower meal",0.00000244998201202833,0.00000427639034360242,0.0000024615382311211,0.0000000115562190927676,0.00000491152024314942,-0.00000181485211248133,0.00000673792857472352,0.00000489996402405666,0.00000855278068720485
"ge","plant-dominant","efficient","Reptiles","Rapeseed_canola oil",0.0000178341769807518,0.0000311687326876226,0.0000178380865785084,0.00000000390959775664612,0.0000356722635592602,-0.0000133306461091142,0.000049006819266131,0.0000356683539615035,0.0000623374653752452
"ge","plant-dominant","efficient","Reptiles","Soybean_soy protein concentrate",0.0000188531261482173,0.0000297249241786915,0.0000189347650003403,0.0000000816388521229783,0.0000377878911485577,-0.0000107901591783512,0.0000486596891790318,0.0000377062522964347,0.000059449848357383
"ge","plant-dominant","efficient","Reptiles","Soybean_soy oil",0.000000587873895636643,0.000000926298769543728,0.000000590472709023355,0.00000000259881338671164,0.00000117834660466,-0.000000335826060520373,0.00000151677147856708,0.00000117574779127329,0.00000185259753908746
"ge","plant-dominant","efficient","Reptiles","Wheat_wheat gluten",0.00000310936199040153,0.00000509464961781851,0.00000310975081724725,0.000000000388826845720835,0.00000621911280764877,-0.00000198489880057127,0.00000820440043506576,0.00000621872398080305,0.000010189299235637
"ge","plant-dominant","efficient","Reptiles","Wheat_wheat",0.000001851213111643,0.00000303298971601177,0.00000185144541629074,0.000000000232304647740378,0.00000370265852793375,-0.00000118154429972103,0.00000488443513230252,0.00000370242622328601,0.00000606597943202355
"ge","plant-dominant","efficient","Reptiles","Pulses_pea protein concentrate",0.000000654399588743065,0.000001074526589683,0.000000657118921502037,0.0000000027193327589714,0.0000013115185102451,-0.000000417407668180963,0.00000173164551118504,0.00000130879917748613,0.000002149053179366
"ge","plant-dominant","efficient","Reptiles","Pulses_pea flour",0.000000919427029067003,0.00000150973546764248,0.000000923244488748701,0.00000000381745968169867,0.0000018426715178157,-0.000000586490978893781,0.00000243297995639118,0.00000183885405813401,0.00000301947093528497
"ge","plant-dominant","efficient","Reptiles","Pulses_guar meal",0.00000143201753819461,0.00000235150967989199,0.00000143795299742983,0.00000000593545923521788,0.00000286997053562444,-0.000000913556682462158,0.00000378946267732181,0.00000286403507638922,0.00000470301935978397
