iso3c_producing,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
MAR,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,1.6339447945977574e-8,1.6347267342892668e-8
MAR,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,1.2363376968361376e-6,1.2367880452272163e-6
MAR,wheat,salmon_aquaculture_meat,whea,1.2305288816253946e-8,1.9793939674033004e-9,1.4284682783657247e-8
MAR,wheat gluten,salmon_aquaculture_meat,whea,1.8739989184038644e-8,7.0766473472319546e-09,2.58166365312706e-8
MAR,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.2818807135285705e-6,3.8103578220071094e-7,2.6629164957292816e-6
MAR,oil of linseed,salmon_aquaculture_meat,xoil,7.834548428201334e-7,2.3173939944059823e-23,7.834548428201334e-7
MAR,oil of rapeseed,salmon_aquaculture_meat,xoil,1.108889931376189e-5,4.6127212515797895e-5,5.721611182955979e-5
MAR,faba bean,salmon_aquaculture_meat,xpul,1.1201664821751552e-6,2.468531257685907e-5,2.5805479059034227e-5
MAR,guar protein,salmon_aquaculture_meat,xpul,1.5204279903261259e-6,3.883172352771118e-5,4.035215151803731e-5
MAR,pea other,salmon_aquaculture_meat,xpul,8.83969761817515e-7,1.633742518323088e-5,1.7221394945048396e-5
MAR,pea protein,salmon_aquaculture_meat,xpul,4.950230666178085e-7,5.7006221399953e-6,6.195645206613109e-6
MCO,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MCO,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MCO,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MCO,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MCO,wheat,salmon_aquaculture_meat,whea,0,0,0
MCO,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MCO,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MCO,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MCO,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MCO,faba bean,salmon_aquaculture_meat,xpul,0,0,0
MCO,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MCO,pea other,salmon_aquaculture_meat,xpul,0,0,0
MCO,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MDA,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MDA,maize gluten,salmon_aquaculture_meat,maiz,2.751265787484569e-7,-4.785954218189661e-23,2.7512657874845687e-7
MDA,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.633944794597758e-8,1.6347267342892675e-8
MDA,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.236337696836138e-6,1.2367880452272167e-6
MDA,wheat,salmon_aquaculture_meat,whea,1.71702396065274e-5,1.979360005091201e-9,1.7172218966532488e-5
MDA,wheat gluten,salmon_aquaculture_meat,whea,2.6148927450500162e-5,7.076462433106707e-9,2.615600391293327e-5
MDA,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.581251480082985e-6,3.810356681294765e-7,2.9622871482124617e-6
MDA,oil of linseed,salmon_aquaculture_meat,xoil,8.862400039660666e-7,2.3173937562120802e-23,8.862400039660666e-7
MDA,oil of rapeseed,salmon_aquaculture_meat,xoil,1.2543704671519715e-5,4.6127145408937855e-5,5.867085008045757e-5
MDA,faba bean,salmon_aquaculture_meat,xpul,4.716922566681618e-7,2.4685328584665958e-5,2.515702084133412e-5
MDA,guar protein,salmon_aquaculture_meat,xpul,6.402388584826693e-7,3.883175770702417e-5,3.947199656550684e-5
MDA,pea other,salmon_aquaculture_meat,xpul,3.7223189446666823e-7,1.6337433543717392e-5,1.670966543818406e-5
MDA,pea protein,salmon_aquaculture_meat,xpul,2.0844986090133418e-7,5.70062377364167e-6,5.909073634543004e-6
MDG,oil of coconuts,salmon_aquaculture_meat,cnut,8.925146410327384e-6,-9.841997521078115e-22,8.925146410327382e-6
MDG,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613704e-23,6.676396430983314e-11
MDG,oil of soya bean,salmon_aquaculture_meat,soyb,6.487734510127719e-6,1.6339341940105028e-8,6.504073852067824e-6
MDG,soy protein concentrate,salmon_aquaculture_meat,soyb,3.7365295944266825e-4,1.235875736153419e-6,3.748888351788217e-4
MDG,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,1.9793939810961273e-9,7.366996286870656e-9
MDG,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405653e-9,7.076647421785098e-9,1.528154293019075e-8
MDG,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.1206127597464314e-9,3.8103665049182973e-7,3.841572632515762e-7
MDG,oil of linseed,salmon_aquaculture_meat,xoil,1.071422868292292e-9,2.3173958074980414e-23,1.0714228682923152e-9
MDG,oil of rapeseed,salmon_aquaculture_meat,xoil,1.5164754443521676e-8,4.6127723321969534e-5,4.6142888076413053e-5
MDG,faba bean,salmon_aquaculture_meat,xpul,6.631851001658724e-5,2.4683703133566586e-5,9.100221315015383e-5
MDG,guar protein,salmon_aquaculture_meat,xpul,9.001565437857486e-5,3.882828710032172e-5,1.288439414788966e-4
MDG,pea other,salmon_aquaculture_meat,xpul,5.233468277824119e-5,1.633658461031331e-5,6.86712673885545e-5
MDG,pea protein,salmon_aquaculture_meat,xpul,2.930742235581507e-5,5.700457891312698e-6,3.5007880247127764e-5
MDV,oil of coconuts,salmon_aquaculture_meat,cnut,8.925834023630245e-6,-9.841997514310564e-22,8.925834023630244e-6
MDV,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613704e-23,6.676396430983314e-11
MDV,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MDV,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MDV,wheat,salmon_aquaculture_meat,whea,0,0,0
MDV,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MDV,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MDV,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MDV,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MDV,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
MDV,guar protein,salmon_aquaculture_meat,xpul,0,3.883178256864031e-5,3.883178256864031e-5
MDV,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033496e-5,1.6337439625033496e-5
MDV,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
MEX,oil of coconuts,salmon_aquaculture_meat,cnut,3.638437202951896e-5,-9.841727265035563e-22,3.638437202951896e-5
MEX,maize gluten,salmon_aquaculture_meat,maiz,8.340243598447091e-7,-4.785951543329733e-23,8.340243598447091e-7
MEX,oil of soya bean,salmon_aquaculture_meat,soyb,2.8488216161159716e-9,1.6339447899557168e-8,1.9188269515673138e-8
MEX,soy protein concentrate,salmon_aquaculture_meat,soyb,1.640743199531793e-7,1.2363374945416536e-6,1.4004118144948329e-6
MEX,wheat,salmon_aquaculture_meat,whea,6.6227316516651604e-6,1.9793808827650746e-9,6.624711032547926e-6
MEX,wheat gluten,salmon_aquaculture_meat,whea,1.0085900572854475e-5,7.07657610548538e-9,1.0092977148959961e-5
MEX,cake of sunflower seed,salmon_aquaculture_meat,xoil,5.1498258798690046e-5,3.810170289567976e-7,5.1879275827646845e-5
MEX,oil of linseed,salmon_aquaculture_meat,xoil,1.7681274929682294e-5,2.3173548354685147e-23,1.7681274929682294e-5
MEX,oil of rapeseed,salmon_aquaculture_meat,xoil,2.502580451585802e-4,4.61161801874439e-5,2.9637422534602414e-4
MEX,faba bean,salmon_aquaculture_meat,xpul,1.8785414013348612e-5,2.4684876504213546e-5,4.347029051756216e-5
MEX,guar protein,salmon_aquaculture_meat,xpul,2.5497878869128484e-5,3.883079244055211e-5,6.432867130968059e-5
MEX,pea other,salmon_aquaculture_meat,xpul,1.4824348179725866e-5,1.633719743314013e-5,3.116154561286599e-5
MEX,pea protein,salmon_aquaculture_meat,xpul,8.301634980646484e-6,5.700577637428554e-6,1.4002212618075038e-5
MHL,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
MHL,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MHL,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MHL,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MHL,wheat,salmon_aquaculture_meat,whea,0,0,0
MHL,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MHL,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MHL,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MHL,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MHL,faba bean,salmon_aquaculture_meat,xpul,0,0,0
MHL,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MHL,pea other,salmon_aquaculture_meat,xpul,0,0,0
MHL,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MKD,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MKD,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
MKD,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,1.6339447945977574e-8,1.6347267342892668e-8
MKD,soy protein concentrate,salmon_aquaculture_meat,soyb,4.50348391078611e-10,1.236337696836138e-6,1.2367880452272167e-6
MKD,wheat,salmon_aquaculture_meat,whea,1.3561044624325217e-5,1.9793671491100636e-9,1.3563023991474326e-5
MKD,wheat gluten,salmon_aquaculture_meat,whea,2.0652406731684094e-5,7.076501330046201e-9,2.065948323301414e-5
MKD,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.6062019675979016e-5,3.8103053146270105e-7,1.6443050207441718e-5
MKD,oil of linseed,salmon_aquaculture_meat,xoil,5.514691029207681e-6,2.317383030259068e-23,5.514691029207681e-6
MKD,oil of rapeseed,salmon_aquaculture_meat,xoil,7.805408841340101e-5,4.612412356403606e-5,1.2417821197743708e-4
MKD,faba bean,salmon_aquaculture_meat,xpul,4.8934902168481043e-8,2.4685339020575083e-5,2.4734273922743565e-5
MKD,guar protein,salmon_aquaculture_meat,xpul,6.642047958474385e-8,3.883177998941469e-5,3.889820046899944e-5
MKD,pea other,salmon_aquaculture_meat,xpul,3.86165578981069e-8,1.6337438994137814e-5,1.637605555203592e-5
MKD,pea protein,salmon_aquaculture_meat,xpul,2.1625272422939857e-8,5.700624838658583e-6,5.722250111081523e-6
MLI,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-9.841997521384983e-22,8.925115230798856e-6
MLI,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613704e-23,6.676396430983314e-11
MLI,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092545e-12,1.6339447945977577e-8,1.634726734289267e-8
MLI,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,1.2363376968361379e-6,1.2367880452272165e-6
MLI,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,1.9793939810961273e-9,7.366996286870656e-9
MLI,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,7.076647421785098e-9,1.5281542930190748e-8
MLI,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.297808977314182e-12,3.81036651679641e-7,3.810399494886183e-7
MLI,oil of linseed,salmon_aquaculture_meat,xoil,1.132260945392384e-12,2.3173958099783286e-23,1.132260945415558e-12
MLI,oil of rapeseed,salmon_aquaculture_meat,xoil,1.6025847227092203e-11,4.6127724020745905e-5,4.612774004659313e-5
MLI,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
MLI,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
MLI,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
MLI,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
MLT,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MLT,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MLT,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MLT,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MLT,wheat,salmon_aquaculture_meat,whea,1.4930995149704184e-6,1.9793910363281058e-9,1.4950789060067464e-6
MLT,wheat gluten,salmon_aquaculture_meat,whea,2.2738733872121365e-6,7.076631388447875e-9,2.2809500186005845e-6
MLT,cake of sunflower seed,salmon_aquaculture_meat,xoil,9.012541102339667e-7,3.810363082700491e-7,1.282290418504016e-6
MLT,oil of linseed,salmon_aquaculture_meat,xoil,3.094341843060198e-7,2.3173950928994702e-23,3.094341843060198e-7
MLT,oil of rapeseed,salmon_aquaculture_meat,xoil,4.37968383940828e-6,4.61275219966377e-5,5.0507205836045985e-5
MLT,faba bean,salmon_aquaculture_meat,xpul,3.0593903527367165e-5,2.4684585007632305e-5,5.527848853499947e-5
MLT,guar protein,salmon_aquaculture_meat,xpul,4.152581602515113e-5,3.883017004718144e-5,8.035598607233256e-5
MLT,pea other,salmon_aquaculture_meat,xpul,2.4142916293692523e-5,1.6337045191596172e-5,4.0479961485288695e-5
MLT,pea protein,salmon_aquaculture_meat,xpul,1.3520033124467815e-5,5.700547889297835e-6,1.922058101376565e-5
MMR,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079885e-6,-9.841997521384984e-22,8.925115230798848e-6
MMR,maize gluten,salmon_aquaculture_meat,maiz,1.227242016640638e-10,-4.7859555343458805e-23,1.2272420166401596e-10
MMR,oil of soya bean,salmon_aquaculture_meat,soyb,1.0624867785080336e-9,1.6339447928744894e-8,1.7401934707252928e-8
MMR,soy protein concentrate,salmon_aquaculture_meat,soyb,6.119259789969704e-8,1.2363376217382048e-6,1.2975302196379019e-6
MMR,wheat,salmon_aquaculture_meat,whea,5.380962192478299e-7,1.9793929266558917e-9,5.400756121744858e-7
MMR,wheat gluten,salmon_aquaculture_meat,whea,8.19478313695219e-7,7.076641680689108e-9,8.265549553759081e-7
MMR,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.1695467267940285e-9,3.8103665047318416e-7,3.8420619719997817e-7
MMR,oil of linseed,salmon_aquaculture_meat,xoil,1.088223726126161e-9,2.3173958074591073e-23,1.0882237261261842e-9
MMR,oil of rapeseed,salmon_aquaculture_meat,xoil,1.5402551200554894e-8,4.612772331100051e-5,4.614312586220107e-5
MMR,faba bean,salmon_aquaculture_meat,xpul,8.92197692314321e-6,2.4685119986513938e-5,3.3607096909657144e-5
MMR,guar protein,salmon_aquaculture_meat,xpul,1.2110006556034027e-5,3.883131231549883e-5,5.0941318871532856e-5
MMR,pea other,salmon_aquaculture_meat,xpul,7.040701486066295e-6,1.6337324597998047e-5,2.337802608406434e-5
MMR,pea protein,salmon_aquaculture_meat,xpul,3.942792832197125e-6,5.7006024855529115e-6,9.643395317750037e-6
MNE,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNE,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
MNE,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNE,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNE,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,1.9793939810961273e-9,7.366996286870656e-9
MNE,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,7.076647421785097e-9,1.5281542930190748e-8
MNE,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.0149541798577625e-9,3.8103665091312624e-7,3.83051605092984e-7
MNE,oil of linseed,salmon_aquaculture_meat,xoil,6.918089981264347e-10,2.3173958083777573e-23,6.918089981264578e-10
MNE,oil of rapeseed,salmon_aquaculture_meat,xoil,9.791758127328e-9,4.612772356981363e-5,4.613751532794096e-5
MNE,faba bean,salmon_aquaculture_meat,xpul,2.4562950790054747e-5,2.4684733883752525e-5,4.924768467380727e-5
MNE,guar protein,salmon_aquaculture_meat,xpul,3.333986376175361e-5,3.8830487922299846e-5,7.217035168405346e-5
MNE,pea other,salmon_aquaculture_meat,xpul,1.938364172194977e-5,1.633712294595715e-5,3.572076466790692e-5
MNE,pea protein,salmon_aquaculture_meat,xpul,1.0854839364291872e-5,5.700563082567912e-6,1.6555402446859783e-5
MNG,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNG,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613705e-23,6.676396430983314e-11
MNG,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNG,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNG,wheat,salmon_aquaculture_meat,whea,5.387602305774528e-9,1.9793939810961273e-9,7.366996286870655e-9
MNG,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,7.076647421785098e-9,1.5281542930190748e-8
MNG,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.54905550414176e-8,3.810366267265958e-7,4.4652718176801336e-7
MNG,oil of linseed,salmon_aquaculture_meat,xoil,2.2485352631267023e-8,2.3173957578734906e-23,2.2485352631267046e-8
MNG,oil of rapeseed,salmon_aquaculture_meat,xoil,3.1825422185793325e-7,4.612770934114223e-5,4.644596356300016e-5
MNG,faba bean,salmon_aquaculture_meat,xpul,1.7692036021719518e-8,2.4685339791815868e-5,2.4703031827837587e-5
MNG,guar protein,salmon_aquaculture_meat,xpul,2.40138115193794e-8,3.883178163614121e-5,3.8855795447660587e-5
MNG,pea other,salmon_aquaculture_meat,xpul,1.3961518325220578e-8,1.6337439396938027e-5,1.6351400915263248e-5
MNG,pea protein,salmon_aquaculture_meat,xpul,7.818450262123524e-9,5.700624917366098e-6,5.708443367628222e-6
MNP,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNP,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MNP,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNP,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNP,wheat,salmon_aquaculture_meat,whea,0,0,0
MNP,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MNP,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MNP,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MNP,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MNP,faba bean,salmon_aquaculture_meat,xpul,0,0,0
MNP,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MNP,pea other,salmon_aquaculture_meat,xpul,0,0,0
MNP,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MOZ,oil of coconuts,salmon_aquaculture_meat,cnut,8.927309656004402e-6,-9.841997499787264e-22,8.9273096560044e-6
MOZ,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
MOZ,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MOZ,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MOZ,wheat,salmon_aquaculture_meat,whea,1.1231846344297202e-6,1.979391768535398e-9,1.1251640261982557e-6
MOZ,wheat gluten,salmon_aquaculture_meat,whea,1.7105220539877637e-6,7.076635375086669e-9,1.7175986893628504e-6
MOZ,cake of sunflower seed,salmon_aquaculture_meat,xoil,7.0241918843351725e-9,3.8103664900442304e-7,3.8806084088875824e-7
MOZ,oil of linseed,salmon_aquaculture_meat,xoil,2.4116673216324834e-9,2.3173958043921643e-23,2.4116673216325066e-9
MOZ,oil of rapeseed,salmon_aquaculture_meat,xoil,3.413436824464439e-8,4.6127722446944425e-5,4.616185681518907e-5
MOZ,faba bean,salmon_aquaculture_meat,xpul,1.8073020524104398e-7,2.4685335767163193e-5,2.486606597240424e-5
MOZ,guar protein,salmon_aquaculture_meat,xpul,2.4530930635621504e-7,3.883177304284267e-5,3.907708234919888e-5
MOZ,pea other,salmon_aquaculture_meat,xpul,1.426216897419855e-7,1.6337437294960252e-5,1.648005898470224e-5
MOZ,pea protein,salmon_aquaculture_meat,xpul,7.986814625551187e-8,5.700624506637802e-6,5.780492652893314e-6
MRT,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798861e-6,-9.841997521384986e-22,8.92511523079886e-6
MRT,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
MRT,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,1.6339447945977577e-8,1.634726734289267e-8
MRT,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861107e-10,1.2363376968361379e-6,1.2367880452272165e-6
MRT,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,1.9793939810961273e-9,7.366996286870656e-9
MRT,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,7.076647421785098e-9,1.5281542930190748e-8
MRT,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.8103665168089766e-7,3.8103665168089766e-7
MRT,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
MRT,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
MRT,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
MRT,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
MRT,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
MRT,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
MSR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MSR,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.785955534613704e-23,6.676396430983315e-11
MSR,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MSR,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MSR,wheat,salmon_aquaculture_meat,whea,0,0,0
MSR,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MSR,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.810366516808976e-7,3.810366516808976e-7
MSR,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
MSR,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
MSR,faba bean,salmon_aquaculture_meat,xpul,0,0,0
MSR,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MSR,pea other,salmon_aquaculture_meat,xpul,0,0,0
MSR,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MTQ,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
MTQ,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MTQ,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MTQ,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MTQ,wheat,salmon_aquaculture_meat,whea,0,0,0
MTQ,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
