iso3c_producing,diet,source_ingredient,SPAM_super.x,GAEZ_category,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ,SPAM_super.y,prop_extra_for_system_ms,prop_extra_for_system_ge,prop_extra_for_system_econ,total_prop_ms,total_prop_ge,total_prop_econ
AUS,plant-dominant,wheat gluten,whea,Wheat,3.527924095615372e-4,3.9308487752342174e-4,9.012265719895541e-4,whea,2.9998475247781304e-22,1.7771701783772083e-21,-1.6525436221781202e-4,3.527924095615372e-4,3.9308487752342174e-4,7.359722097717421e-4
AUT,fish-dominant,corn gluten meal,maiz,Maize,8.144306888021536e-7,1.0253888902670056e-6,4.309853207317263e-7,maiz,1.037051485781314e-6,1.3107844186781456e-6,3.8937866178673596e-5,1.8514821745834675e-6,2.3361733089451515e-6,3.936885149940532e-5
AUT,fish-dominant,faba beans,opul,Pulses,1.994462833907363e-5,1.994462833907363e-5,1.994462833907363e-5,opul,1.3446041616140104e-5,1.3446777885143433e-5,1.3445590471737217e-5,3.339066995521373e-5,3.3391406224217065e-5,3.339021881081085e-5
AUT,fish-dominant,soybean meal,soyb,Soybean,0.0030423233892728748,0.002299817581434419,0.0025679492961602807,soyb,6.467708906307571e-7,4.482560798288847e-7,-5.146413980945807e-5,0.0030429701601635056,0.0023002658375142477,0.0025164851563508226
AUT,fish-dominant,wheat,whea,Wheat,3.3753411530338e-5,3.3753411530338e-5,3.3753411530338e-5,whea,8.86035784043492e-22,8.860628097145373e-22,8.864037809839155e-22,3.3753411530338e-5,3.3753411530338e-5,3.3753411530338e-5
AUT,fish-dominant,wheat gluten,whea,Wheat,6.26849071277705e-5,6.984415869805932e-5,1.6013185781535398e-4,whea,8.868278891854534e-22,-3.6989002574964684e-21,-2.1937757588917086e-4,6.26849071277705e-5,6.984415869805932e-5,-5.9245718073816885e-5
AUT,plant-dominant,canola oil,rape,Rapeseed,1.0898146513871123e-6,1.7174914462677316e-6,1.8263019578324284e-6,rape,0.002961729007564685,0.006122669509003273,0.005728333390283252,0.0029628188222160724,0.006124387000449541,0.005730159692241085
AUT,plant-dominant,coconut oil,cnut,CropsNES,4.155481660823497e-6,8.450647944867413e-6,1.4975591035807233e-5,cnut,-6.808300804390168e-24,-4.366426242046062e-23,-6.367354069639322e-6,4.155481660823497e-6,8.450647944867413e-6,8.608236966167911e-6
AUT,plant-dominant,corn gluten meal,maiz,Maize,1.4252537054037717e-7,1.794430557967261e-7,7.542243112805189e-8,maiz,1.652723629423307e-7,2.131754445147805e-7,6.797917696394296e-6,3.0779773348270785e-7,3.9261850031150657e-7,6.873340127522348e-6
AUT,plant-dominant,faba beans,opul,Pulses,3.590033101033251e-5,3.590033101033251e-5,3.590033101033251e-5,opul,3.200498029682696e-5,3.200673280329819e-5,3.200390645902862e-5,6.790531130715947e-5,6.79070638136307e-5,6.790423746936113e-5
AUT,plant-dominant,guar meal,opul,Pulses,4.2880950929008384e-5,4.568916289213457e-5,1.9222495244038223e-5,opul,4.017688209150679e-5,4.346667895561534e-5,2.505631548530645e-4,8.305783302051517e-5,8.915584184774991e-5,2.697856500971027e-4
AUT,plant-dominant,linseed oil,ooil,CropsNES,5.5330867932298345e-5,8.926785039238586e-5,8.105369273375431e-5,ooil,-4.930830549015623e-24,2.617040876308812e-21,8.015758297209259e-6,5.5330867932298345e-5,8.926785039238586e-5,8.906945103096356e-5
AUT,plant-dominant,pea flour,opul,Pulses,2.933033579275547e-5,2.933033579275547e-5,2.933033579275547e-5,opul,2.4313674379883817e-5,2.431500573117024e-5,2.431285860239158e-5,5.364401017263929e-5,5.364534152392571e-5,5.364319439514705e-5
AUT,plant-dominant,pea protein concentrate,opul,Pulses,1.682077088837535e-5,2.087357033429912e-5,3.6029587154248355e-5,opul,1.1331946113394638e-5,1.4414220849547678e-5,-1.0390663787601914e-4,2.8152717001769986e-5,3.52877911838468e-5,-6.787705072177079e-5
AUT,plant-dominant,soy oil,soyb,Soybean,7.27759062574427e-5,1.2334242354015894e-4,1.2034897999964581e-4,soyb,5.376817679519305e-22,-7.532670490773658e-22,5.81778612149274e-7,7.27759062574427e-5,1.2334242354015894e-4,1.2093075861179508e-4
AUT,plant-dominant,soy protein concentrate,soyb,Soybean,0.004602319897953754,0.0039681487509267595,0.004040224883190916,soyb,1.0626415522903828e-6,8.935090466282904e-7,-1.3040377508450876e-5,0.004603382539506044,0.003969042259973388,0.004027184505682465
AUT,plant-dominant,sunflower meal,sunf,Sunflower,0.11391929735307715,0.061063765659864676,0.04725215510755599,sunf,2.334287792094753e-5,8.413628190585175e-6,4.0025884411830977e-4,0.11394264023099811,0.061072179288055264,0.0476524139516743
AUT,plant-dominant,wheat,whea,Wheat,3.134245356388525e-5,3.134245356388525e-5,3.134245356388525e-5,whea,-2.068046713596964e-21,-2.0681097927086597e-21,-2.0689056347341933e-21,3.134245356388525e-5,3.134245356388525e-5,3.134245356388525e-5
AUT,plant-dominant,wheat gluten,whea,Wheat,4.7254776142473186e-5,5.265175040315244e-5,1.2071478512234418e-4,whea,3.0007644145632254e-22,1.777775423891317e-21,-1.6538346154309664e-4,4.7254776142473186e-5,5.265175040315244e-5,-4.466867642075246e-5
AZE,fish-dominant,corn gluten meal,maiz,Maize,2.7330148213555173e-10,3.4409349663317734e-10,1.4462731887950833e-10,maiz,1.03705233010513e-6,1.3107857622922715e-6,3.893788295469809e-5,1.0373256315872656e-6,1.3111298557889047e-6,3.8938027582016964e-5
AZE,fish-dominant,faba beans,opul,Pulses,2.535498961946871e-6,2.535498961946871e-6,2.535498961946871e-6,opul,1.3446275704687018e-5,1.3447011986508405e-5,1.3445824552429941e-5,1.598177466663389e-5,1.5982510948455275e-5,1.5981323514376812e-5
AZE,fish-dominant,soybean meal,soyb,Soybean,5.6838169086270756e-5,4.2966313516193714e-5,4.79756809597456e-5,soyb,6.487077079903359e-7,4.4927005909834963e-7,-5.159416197423341e-5,5.748687679426109e-5,4.3415583575292064e-5,-3.618481014487808e-6
AZE,fish-dominant,wheat,whea,Wheat,5.759174739512028e-9,5.759174739512028e-9,5.759174739512028e-9,whea,8.860656866804225e-22,8.860927132635515e-22,8.86433696040298e-22,5.759174739512914e-9,5.759174739512914e-9,5.759174739512915e-9
AZE,fish-dominant,wheat gluten,whea,Wheat,1.069561023052233e-8,1.1917157295782974e-8,2.732249300763002e-8,whea,8.86883473908483e-22,-3.699158578034866e-21,-2.19412704859286e-4,1.0695610230523216e-8,1.1917157295779275e-8,-2.1938538236627837e-4
AZE,plant-dominant,coconut oil,cnut,CropsNES,2.64232398249233e-7,5.373468482086301e-7,9.522449279217606e-7,cnut,-6.808327297295742e-24,-4.366460795183628e-23,-6.367443362586446e-6,2.64232398249233e-7,5.373468482086301e-7,-5.415198434664686e-6
AZE,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372167e-11,6.021636191080604e-11,2.5309780803913977e-11,maiz,1.652723864899342e-7,2.1317548275480387e-7,6.79791820893776e-6,1.6532021424930793e-7,2.132356991167147e-7,6.797943518718564e-6
AZE,plant-dominant,faba beans,opul,Pulses,4.5638981315043655e-6,4.5638981315043655e-6,4.5638981315043655e-6,opul,3.200598325475035e-5,3.200773581614085e-5,3.200490938330055e-5,3.656988138625471e-5,3.657163394764521e-5,3.6568807514804915e-5
AZE,plant-dominant,guar meal,opul,Pulses,5.451322768185757e-6,5.80832207628942e-6,2.443696413324657e-6,opul,4.0178385961751505e-5,4.34684125225248e-5,2.5056735908264994e-4,4.5629708729937266e-5,4.927673459881422e-5,2.530110554959746e-4
AZE,plant-dominant,linseed oil,ooil,CropsNES,3.518294417900396e-6,5.6762272393374946e-06,5.153917972953371e-6,ooil,-4.931086042172589e-24,2.6172596585337392e-21,8.016366740775151e-6,3.518294417900396e-6,5.676227239337497e-6,1.3170284713728523e-5
AZE,plant-dominant,pea flour,opul,Pulses,3.7286749440395142e-6,3.7286749440395142e-6,3.7286749440395142e-6,opul,2.431429686858708e-5,2.4315628253959307e-5,2.431348107020897e-5,2.8042971812626594e-5,2.804430319799882e-5,2.8042156014248484e-5
AZE,plant-dominant,pea protein concentrate,opul,Pulses,2.138372618509408e-6,2.6535924869081103e-6,4.5803300656147715e-6,opul,1.1332112496339337e-5,1.4414483481814317e-5,-1.0390990578032815e-4,1.3470485114848745e-5,1.706807596872243e-5,-9.932957571471338e-5
AZE,plant-dominant,soy oil,soyb,Soybean,1.3596349684100242e-6,2.304343302031905e-6,2.248418330115435e-6,soyb,5.3772016997367965e-22,-7.533582343219018e-22,5.818473288001151e-7,1.3596349684100248e-6,2.304343302031904e-6,2.8302656589155503e-6
AZE,plant-dominant,soy protein concentrate,soyb,Soybean,8.598278456240081e-5,7.413488995282448e-5,7.548145140226139e-5,soyb,1.0674629895679428e-6,8.970022447706118e-7,-1.3092288993599573e-5,8.705024755196875e-5,7.50318921975951e-5,6.238916240866181e-5
AZE,plant-dominant,sunflower meal,sunf,Sunflower,1.0939210350496241e-4,5.86370696508362e-5,4.537433746924952e-5,sunf,2.634108194062582e-5,8.960283491450857e-6,4.2009088216161223e-4,1.3573318544558824e-4,6.759735314228706e-5,4.6546521963086176e-4
AZE,plant-dominant,wheat,whea,Wheat,5.347805115261165e-9,5.347805115261165e-9,5.347805115261165e-9,whea,-2.068111522226804e-21,-2.068174603315278e-21,-2.0689704702809793e-21,5.347805115259097e-9,5.347805115259097e-9,5.347805115259096e-9
AZE,plant-dominant,wheat gluten,whea,Wheat,8.06284463531683e-9,8.983703192205642e-9,2.0596956267290364e-8,whea,3.000906197519116e-22,1.777869015835981e-21,-1.65403424775581e-4,8.062844635317129e-9,8.98370319220742e-9,-1.6538282781931372e-4
BDI,fish-dominant,corn gluten meal,maiz,Maize,7.857499552794297e-9,9.892791194500881e-9,4.1580787800263065e-9,maiz,1.0370523222399196e-6,1.310785749775974e-6,3.8937882798422786e-5,1.0449098217927139e-6,1.3206785409704749e-6,3.8942040877202814e-5
BDI,fish-dominant,faba beans,opul,Pulses,6.556259594871935e-8,6.556259594871935e-8,6.556259594871935e-8,opul,1.3446308916216575e-5,1.3447045199856538e-5,1.3445857762845179e-5,1.3511871512165294e-5,1.3512607795805258e-5,1.3511420358793899e-5
BDI,fish-dominant,soybean meal,soyb,Soybean,5.6838169086270464e-5,4.296631351619372e-5,4.7975680959745745e-5,soyb,6.48707707990336e-7,4.4927005909834974e-7,-5.1594161974233404e-5,5.74868767942608e-5,4.341558357529207e-5,-3.618481014487659e-6
BDI,fish-dominant,wheat,whea,Wheat,5.759174739512035e-9,5.759174739512035e-9,5.759174739512035e-9,whea,8.860656866804227e-22,8.860927132635515e-22,8.86433696040298e-22,5.759174739512921e-9,5.759174739512921e-9,5.7591747395129214e-9
BDI,fish-dominant,wheat gluten,whea,Wheat,1.0695610230522346e-8,1.1917157295782992e-8,2.73224930076301e-8,whea,8.868834739084831e-22,-3.699158578034866e-21,-2.1941270485928598e-4,1.0695610230523233e-8,1.1917157295779293e-8,-2.1938538236627834e-4
BDI,plant-dominant,coconut oil,cnut,CropsNES,1.0073371655037174e-12,2.0485355109870854e-12,3.630257731125062e-12,cnut,-6.80832909627001e-24,-4.3664631414798895e-23,-6.367449425934749e-6,1.007337165496909e-12,2.048535510943421e-12,-6.367445795677019e-6
BDI,plant-dominant,corn gluten meal,maiz,Maize,1.375062421739004e-9,1.7312384590376513e-9,7.276637865046035e-10,maiz,1.6527238627057898e-7,2.1317548239858295e-7,6.797918204163217e-6,1.66647448692318e-7,2.149067208576206e-7,6.798645867949721e-6
BDI,plant-dominant,faba beans,opul,Pulses,1.1801267270769496e-7,1.1801267270769496e-7,1.1801267270769496e-7,opul,3.200612555033531e-5,3.200787811951754e-5,3.200505167411119e-5,3.2124138223043e-5,3.212589079222523e-5,3.212306434681888e-5
BDI,plant-dominant,guar meal,opul,Pulses,1.409595812897466e-7,1.5019082206028102e-7,6.318877781954163e-8,opul,4.0178599324736344e-5,4.346865847393681e-5,2.505679555616191e-4,4.031955890602609e-5,4.361884929599709e-5,2.5063114433943864e-4
BDI,plant-dominant,linseed oil,ooil,CropsNES,1.3412846985525185e-11,2.1639566896092477e-11,1.964835938557567e-11,ooil,-4.931103391179985e-24,2.6172745147219963e-21,8.016408056527205e-6,1.3412846985520254e-11,2.163956689870975e-11,8.01642770488659e-6
BDI,plant-dominant,pea flour,opul,Pulses,9.641558227752859e-8,9.641558227752859e-8,9.641558227752859e-8,opul,2.4314385184748804e-5,2.4315716574956988e-5,2.431356938340749e-5,2.4410800767026332e-5,2.4412132157234516e-5,2.440998496568502e-5
BDI,plant-dominant,pea protein concentrate,opul,Pulses,5.5293755619401885e-8,6.861624265786597e-8,1.1843756748103298e-7,opul,1.133213610207383e-5,1.4414520743010568e-5,-1.0391036941728084e-4,1.1387429857693231e-5,1.4483136985668434e-5,-1.0379193184979981e-4
BDI,plant-dominant,soy oil,soyb,Soybean,1.3596349684100235e-6,2.3043433020319076e-6,2.2484183301154363e-6,soyb,5.3772016997367965e-22,-7.533582343219018e-22,5.818473288001151e-7,1.3596349684100242e-6,2.3043433020319067e-6,2.8302656589155515e-6
BDI,plant-dominant,soy protein concentrate,soyb,Soybean,8.59827845624007e-5,7.41348899528243e-5,7.548145140226117e-5,soyb,1.0674629895679428e-6,8.970022447706117e-7,-1.3092288993599572e-5,8.705024755196864e-5,7.503189219759492e-5,6.23891624086616e-5
BDI,plant-dominant,sunflower meal,sunf,Sunflower,1.0939210350496248e-4,5.863706965083615e-5,4.5374337469249624e-5,sunf,2.634108194062583e-5,8.960283491450857e-6,4.2009088216161223e-4,1.3573318544558833e-4,6.7597353142287e-5,4.6546521963086187e-4
BDI,plant-dominant,wheat,whea,Wheat,5.34780511526118e-9,5.34780511526118e-9,5.34780511526118e-9,whea,-2.0681115222268035e-21,-2.068174603315278e-21,-2.0689704702809793e-21,5.347805115259112e-9,5.347805115259112e-9,5.347805115259111e-9
BDI,plant-dominant,wheat gluten,whea,Wheat,8.062844635316854e-9,8.983703192205638e-9,2.059695626729033e-8,whea,3.0009061975191165e-22,1.777869015835981e-21,-1.65403424775581e-4,8.062844635317154e-9,8.983703192207417e-9,-1.6538282781931372e-4
BEL,fish-dominant,corn gluten meal,maiz,Maize,5.29612804299232e-7,6.66795951010028e-7,2.8026368291726035e-7,maiz,1.037051781152365e-6,1.3107848887166649e-6,3.8937872047455084e-5,1.566664585451597e-6,1.977580839726693e-6,3.9218135730372345e-5
BEL,fish-dominant,faba beans,opul,Pulses,0.0049135286736156055,0.0049135286736156055,0.0049135286736156055,opul,1.3380240969045784e-5,1.3380973634983005e-5,1.3379792032399981e-5,0.004926908914584651,0.004926909647250588,0.004926908465648005
BEL,fish-dominant,wheat,whea,Wheat,3.718837254769649e-7,3.718837254769649e-7,3.718837254769649e-7,whea,8.860653622700194e-22,8.860923888432533e-22,8.864333714951575e-22,3.718837254769658e-7,3.718837254769658e-7,3.718837254769658e-7
BEL,fish-dominant,wheat gluten,whea,Wheat,6.906412044572186e-7,7.695194281648546e-7,1.7642789025458019e-6,whea,8.86882870875966e-22,-3.699155775543893e-21,-2.1941232374897155e-4,6.906412044572195e-7,7.695194281648509e-7,-2.1764804484642575e-4
BEL,plant-dominant,canola oil,rape,Rapeseed,2.1591170341795077e-7,3.4026566196136323e-7,3.618229633536796e-7,rape,0.0029617315958312173,0.006122677941316073,0.005728341779322496,0.0029619475075346353,0.006123018206978035,0.00572870360228585
BEL,plant-dominant,coconut oil,cnut,CropsNES,8.365721047460247e-5,1.7012651997372547e-4,3.0148518836582266e-4,cnut,-6.807759530456681e-24,-4.3657202903099794e-23,-6.365529734268272e-6,8.365721047460247e-5,1.7012651997372547e-4,2.951196586315544e-4
BEL,plant-dominant,corn gluten meal,maiz,Maize,9.268224075236536e-8,1.1668929142675505e-7,4.904614451052045e-8,maiz,1.652723711800237e-7,2.1317545789234446e-7,6.797917875698137e-6,2.5795461193238904e-7,3.2986474931909953e-7,6.8469640202086574e-6
BEL,plant-dominant,faba beans,opul,Pulses,0.008844351612508097,0.008844351612508097,0.008844351612508097,opul,3.1723055865936674e-5,3.172479293498583e-5,3.172199148732586e-5,0.008876074668374033,0.008876076405443082,0.008876073603995423
BEL,plant-dominant,guar meal,opul,Pulses,0.010564086648273569,0.01125591352856592,0.004735625049226075,opul,3.9754154723792574e-5,4.297938546806066e-5,2.493813754328324e-4,0.010603840802997361,0.01129889291403398,0.004985006424658907
BEL,plant-dominant,linseed oil,ooil,CropsNES,0.0011139084328042517,0.001797120035276786,0.0016317544838900103,ooil,-4.9256105935955854e-24,2.612570958310305e-21,8.003327246893527e-6,0.0011139084328042517,0.001797120035276786,0.0016397578111369039
BEL,plant-dominant,pea flour,opul,Pulses,0.007225777461199435,0.007225777461199435,0.007225777461199435,opul,2.4138697175644467e-5,2.4140018945650735e-5,2.4137887269024013e-5,0.007249916158375079,0.007249917480145085,0.007249915348468459
BEL,plant-dominant,pea protein concentrate,opul,Pulses,0.004143939845217987,0.00514238142795469,0.00887619496193404,opul,1.1285177035748833e-5,1.4340396763232988e-5,-1.0298805291742094e-4,0.0041552250222537356,0.005156721824717923,0.00877320690901662
BEL,plant-dominant,sunflower meal,sunf,Sunflower,1.05,1.0186758185834421,0.7882682514560165,sunf,0,0,8.895061310259972e-5,1.05,1.0186758185834421,0.7883572020691191
BEL,plant-dominant,wheat,whea,Wheat,3.453206022286104e-7,3.453206022286104e-7,3.453206022286104e-7,whea,-2.0681108191251407e-21,-2.0681739001921694e-21,-2.068969766887298e-21,3.4532060222860835e-7,3.4532060222860835e-7,3.4532060222860835e-7
BEL,plant-dominant,wheat gluten,whea,Wheat,5.206372156677507e-7,5.800992612319678e-7,1.32999486499607e-6,whea,3.0009046593314978e-22,1.777868000467317e-21,-1.6540320819667803e-4,5.206372156677511e-7,5.800992612319696e-7,-1.6407321333168195e-4
BEN,fish-dominant,corn gluten meal,maiz,Maize,2.7330148213555163e-10,3.440934966331783e-10,1.4462731887950815e-10,maiz,1.03705233010513e-6,1.310785762292271e-6,3.893788295469809e-5,1.0373256315872656e-6,1.3111298557889043e-6,3.8938027582016964e-5
BEN,fish-dominant,faba beans,opul,Pulses,8.870553728972957e-6,8.870553728972957e-6,8.870553728972957e-6,opul,1.3446190521578036e-5,1.3446926798735025e-5,1.3445739372179039e-5,2.2316744250550994e-5,2.231748052770798e-5,2.2316293101151996e-5
BEN,fish-dominant,soybean meal,soyb,Soybean,7.191845611108165e-5,5.4366123725399223e-5,6.0704575129183095e-5,soyb,6.48697924735842e-7,4.4926493728487794e-7,-5.1593505206096974e-5,7.256715403581749e-5,5.4815388662684105e-5,9.111069923086121e-6
BEN,plant-dominant,coconut oil,cnut,CropsNES,1.2840272500748496e-8,2.611216491290794e-8,4.627397867553696e-8,cnut,-6.808329008856067e-24,-4.366463027471029e-23,-6.367449131310647e-6,1.284027250074849e-8,2.6112164912907896e-8,-6.32117515263511e-6
BEN,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372155e-11,6.021636191080614e-11,2.5309780803913974e-11,maiz,1.6527238648993423e-7,2.1317548275480387e-7,6.797918208937762e-6,1.6532021424930796e-7,2.132356991167147e-7,6.7979435187185654e-6
BEN,plant-dominant,faba beans,opul,Pulses,1.5966996712151323e-5,1.5966996712151323e-5,1.5966996712151323e-5,opul,3.200561828570243e-5,3.200737082710822e-5,3.200454442649816e-5,4.797261499785376e-5,4.797436753925954e-5,4.797154113864948e-5
BEN,plant-dominant,guar meal,opul,Pulses,1.907169051729186e-5,2.032066817071119e-5,8.549378507751518e-6,opul,4.017783871437592e-5,4.346778169021401e-5,2.505658291942736e-4,5.924952923166778e-5,6.37884498609252e-5,2.591152077020251e-4
BEN,plant-dominant,linseed oil,ooil,CropsNES,1.7097017384330025e-7,2.758340953349641e-7,2.504526759689983e-7,ooil,-4.931102548174521e-24,2.6172737928450847e-21,8.016406048953862e-6,1.7097017384330025e-7,2.758340953349667e-7,8.26685872492286e-6
BEN,plant-dominant,pea flour,opul,Pulses,1.3044931954371987e-5,1.3044931954371987e-5,1.3044931954371987e-5,opul,2.431407034950381e-5,2.431540172247246e-5,2.4313254558725914e-5,3.73590023038758e-5,3.736033367684445e-5,3.73581865130979e-5
BEN,plant-dominant,pea protein concentrate,opul,Pulses,7.48118989190489e-6,9.283709077854712e-6,1.602448455047618e-5,opul,1.1332051950803481e-5,1.4414387911854632e-5,-1.0390871661386712e-4,1.881324184270837e-5,2.3698096989709344e-5,-8.788423206339094e-5
BEN,plant-dominant,soy oil,soyb,Soybean,1.7203729355579794e-6,2.9157310183673395e-6,2.8449680486421255e-6,soyb,5.377199759973348e-22,-7.5335777372687e-22,5.818469816984744e-7,1.72037293555798e-6,2.9157310183673387e-6,3.4268150303406e-6
