iso3c_producing,diet,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
TUN,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUN,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUN,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TUN,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.841455016627998e-9,1.364666516972322e-9,7.2061215336003205e-9
TUN,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0957996423688885e-8,5.962243173235065e-9,1.692023959692395e-8
TUN,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TUN,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TUN,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TUN,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,8.567188351034941e-8,3.93483301488471e-6,4.02050489839506e-6
TUN,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TUN,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TUN,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TUN,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUN,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TUN,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUN,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUN,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.424208229725998e-9,9.897405767011196e-10,6.413948806427118e-9
TUN,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.260643457857774e-9,3.538479538234918e-9,1.1799122996092691e-8
TUN,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.5083001872650295e-6,1.9043470591720535e-7,2.698734893182235e-6
TUN,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,8.611931015099621e-7,1.15819125144944e-23,8.611931015099621e-7
TUN,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.2189194667525614e-5,2.305351592721303e-5,3.524271059473865e-5
TUN,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,1.5420939031862893e-7,1.2336200899533764e-5,1.2490410289852393e-5
TUN,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,2.093119881218764e-7,1.9405713683604078e-5,1.9615025671725953e-5
TUN,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.2169301634992814e-7,8.164438573090342e-6,8.28613158944027e-6
TUN,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,6.814808915595976e-8,2.8488187800704787e-6,2.9169668692264383e-6
TUR,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUR,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.9698140263692222e-4,-1.5963683970230266e-22,1.9698140263692222e-4
TUR,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUR,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUR,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,2.9992615232886094e-7,3.9177346250423515e-7,6.91699614833096e-7
TUR,fish-dominant,wheat,salmon_aquaculture_meat,whea,7.32582211454475e-6,1.3646565276397528e-9,7.32718677107239e-6
TUR,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.3742523447197942e-5,5.9621613023018005e-9,1.3748485608500244e-5
TUR,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TUR,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TUR,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TUR,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.1661808030524837e-4,3.9343744792774645e-6,1.2055245478452584e-4
TUR,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TUR,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TUR,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TUR,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUR,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.4471745461461395e-5,-2.3930402708749938e-23,3.4471745461461395e-5
TUR,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,6.4023047677234104e-9,6.533530637683886e-9,1.2935835405407298e-8
TUR,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,3.687327402160702e-7,4.943647621575266e-7,8.630975023735968e-7
TUR,plant-dominant,wheat,salmon_aquaculture_meat,whea,6.802549106362982e-6,9.897338493107665e-10,6.803538840212293e-6
TUR,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0359748444810758e-5,3.5384429097068414e-9,1.0363286887720464e-5
TUR,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.1762112271948891e-5,1.9043294366580212e-7,1.1952545215614692e-5
TUR,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,4.038372280645117e-6,1.1581875716651415e-23,4.038372280645117e-6
TUR,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,5.715849997220781e-5,2.3052479213980254e-5,8.021097918618807e-5
TUR,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.0991254454944704e-4,1.2333613278171851e-5,2.222461578276189e-4
TUR,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,2.8491917347304996e-4,1.9400188684392757e-5,3.043193621574427e-4
TUR,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.6565068225177324e-4,8.163087121661203e-6,1.7381376937343444e-4
TUR,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,9.276438206099303e-5,2.8485547052803023e-6,9.561293676627332e-5
TUV,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUV,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TUV,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUV,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUV,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TUV,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TUV,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TUV,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TUV,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TUV,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TUV,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TUV,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TUV,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TUV,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TUV,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.925272154893055e-6,-4.9203145873555975e-22,8.925272154893055e-6
TUV,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TUV,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUV,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUV,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TUV,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TUV,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TUV,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TUV,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TUV,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TUV,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TUV,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TUV,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TWN,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TWN,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.700163015223106e-5,-1.596623833992317e-22,3.700163015223106e-5
TWN,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TWN,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TWN,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0.014215415921793692,3.8620435562040253e-7,0.014215802126149313
TWN,fish-dominant,wheat,salmon_aquaculture_meat,whea,0.02082150151856555,1.3362521188225038e-9,0.02082150285481767
TWN,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.03905909375777086,5.7293634209073916e-9,0.039059099487134284
TWN,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TWN,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TWN,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TWN,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,5.634670276895805e-4,3.932616203135996e-6,5.673996438927165e-4
TWN,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TWN,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TWN,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TWN,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,6.099959842221787e-4,-4.917357103966636e-22,6.099959842221787e-4
TWN,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.475285276640435e-6,-2.3931072698412296e-23,6.475285276640435e-6
TWN,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,3.0344611306679065e-4,6.531548105024239e-9,3.034526446148957e-4
TWN,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0.017476599574440477,4.857251262683428e-7,0.017477085299566746
TWN,plant-dominant,wheat,salmon_aquaculture_meat,whea,0.01933425141009658,9.706046888251681e-10,0.01933425238070127
TWN,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.029444547602011886,3.434290637402066e-9,0.029444551036302523
TWN,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.555805518867528e-5,1.9042269902553662e-7,6.574847788770081e-5
TWN,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,2.2508527951934133e-05,1.1581661796740073e-23,2.2508527951934133e-05
TWN,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,3.185822417812216e-4,2.304645240412275e-5,3.4162869418534437e-4
TWN,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0.0010142406498412449,1.2323690923545712e-5,0.0010265643407647905
TWN,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0.0013766523971961337,1.9379002817599847e-5,0.0013960314000137336
TWN,plant-dominant,pea other,salmon_aquaculture_meat,xpul,8.003793006954267e-4,8.157904918214699e-6,8.085372056136414e-4
TWN,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,4.48212408389439e-4,2.847542098198551e-6,4.5105995048763756e-4
TZA,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TZA,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.596682913253818e-22,3.8150836748487467e-10
TZA,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TZA,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TZA,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.6631208843714786e-10,3.917735798638662e-7,3.9213989195230336e-7
TZA,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.1167685169749006e-6,1.3646650009273487e-9,1.118133181975828e-6
TZA,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.0949481559413716e-6,5.962230747978827e-9,2.1009103866893504e-6
TZA,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TZA,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TZA,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TZA,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,3.9712047459136894e-7,3.934831789386406e-6,4.331952263977775e-6
TZA,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TZA,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TZA,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TZA,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.926726459035918e-6,-4.9203145801999e-22,8.926726459035918e-6
TZA,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.3931227658340668e-23,6.676396430985706e-11
TZA,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,6.5335306794624505e-9,6.541350076377543e-9
TZA,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,4.943649442234307e-7,4.948152926145094e-7
TZA,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.036999337190979e-6,9.897395557093511e-10,1.0379890767466884e-6
TZA,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.579268609863496e-6,3.53847397925533e-9,1.5828070838427513e-6
TZA,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.4907591165578454e-10,1.904351835574227e-7,1.9058425946907848e-7
TZA,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,5.118332621074955e-11,1.1581922488173349e-23,5.118332621076113e-11
TZA,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,7.244409248290706e-10,2.3053796917730578e-5,2.3054521358655405e-5
TZA,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,7.14816854264464e-7,1.2336193983766396e-5,1.305101083803086e-5
TZA,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,9.702375231493674e-7,1.9405698917297926e-5,2.0375936440447294e-5
TZA,plant-dominant,pea other,salmon_aquaculture_meat,xpul,5.640915832263763e-7,8.16443496115398e-6,8.728526544380356e-6
TZA,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,3.158912866067707e-7,2.848818074294957e-6,3.1647093609017276e-6
UGA,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
UGA,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,5.253451623646622e-8,-1.5966828299820015e-22,5.253451623646606e-8
UGA,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
UGA,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
UGA,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.663120884371479e-10,3.9177357986386617e-7,3.921398919523033e-7
UGA,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.962992574693469e-9,1.364666516806464e-9,7.3276590914999334e-09
UGA,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.1185988956856433e-8,5.962243171875718e-9,1.714823212873215e-8
UGA,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
UGA,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
UGA,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
UGA,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,5.765525066938187e-7,3.934831083351262e-6,4.511383590045081e-6
UGA,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
UGA,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
UGA,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
UGA,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
UGA,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,9.193540341381588e-9,-2.3931227439925706e-23,9.193540341381565e-9
UGA,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,6.533530679462452e-9,6.541350076377544e-9
UGA,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,4.943649442234307e-7,4.948152926145094e-7
UGA,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.5370645336439345e-9,9.89740576589421e-10,6.526805110233356e-9
UGA,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.432514752091773e-9,3.5384795376267555e-9,1.1970994289718529e-8
UGA,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.3942426132641626e-5,1.904325284573318e-7,1.4132858661098958e-5
UGA,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,4.786955430894964e-6,1.1581867046619391e-23,4.786955430894964e-6
UGA,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,6.775383071420564e-5,2.305223495137688e-5,9.080606566558251e-5
UGA,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,1.0377945120488736e-6,1.233618999944851e-5,1.3373984511497383e-5
UGA,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,1.4086226015814888e-6,1.940569041012083e-5,2.081431301170232e-5
UGA,plant-dominant,pea other,salmon_aquaculture_meat,xpul,8.18966628826447e-7,8.164432880242074e-6,8.98339950906852e-6
UGA,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,4.586213121428103e-7,2.848817667682952e-6,3.307438979825762e-6
UKR,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
UKR,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,7.911288030698448e-5,-1.5965565956787133e-22,7.911288030698448e-5
UKR,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
UKR,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
UKR,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,8.425843926389069e-9,3.9177357670635456e-7,4.0019942063274363e-7
UKR,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.1910153849338776e-6,1.3646648996051336e-9,1.1923800498334827e-6
UKR,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.234227994825455e-6,5.962229917558549e-9,2.2401902247430138e-6
UKR,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
UKR,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
UKR,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
UKR,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,6.722279899902488e-7,3.93483070688418e-6,4.607058696874429e-6
UKR,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
UKR,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
UKR,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
UKR,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
UKR,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.3844754053722283e-5,-2.3930896337977258e-23,1.3844754053722283e-5
UKR,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,1.7986034336500615e-10,6.533530678338416e-9,6.713391021703423e-9
UKR,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,1.0358831650678323e-8,4.94364939325024e-7,5.047237709757023e-7
UKR,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.1059428574386002e-6,9.897394874731511e-10,1.1069325969260734e-6
UKR,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.6842641807145741e-6,3.5384736077306468e-9,1.6878026543223048e-6
UKR,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.021621247090202e-6,1.9043441772763153e-7,4.212055664817833e-6
UKR,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.380772721089793e-6,1.158190649676352e-23,1.380772721089793e-6
UKR,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.9543244667732454e-5,2.3053346388437682e-5,4.2596591056170136e-5
UKR,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,1.2100103819824478e-6,1.233618787495861e-5,1.3546198256941058e-5
UKR,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,1.6423752028170852e-6,1.9405685873983827e-5,2.104806107680091e-5
UKR,plant-dominant,pea other,salmon_aquaculture_meat,xpul,9.548693039634217e-7,8.164431770672894e-6,9.119301074636315e-6
UKR,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,5.347268102195161e-7,2.8488174508721654e-6,3.3835442610916814e-6
URY,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
URY,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.5966829132538177e-22,3.8150836748487467e-10
URY,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
URY,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
URY,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,5.344255194927205e-4,3.915642062083586e-7,5.348170836989288e-4
URY,fish-dominant,wheat,salmon_aquaculture_meat,whea,0.0011033442077880602,1.363160828038101e-9,0.0011033455709488884
URY,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.002069765469155091,5.949902793395411e-9,0.0020697714190578845
URY,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
URY,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
URY,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
URY,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989295e-6,3.934833351989295e-6
URY,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
URY,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
URY,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
URY,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
URY,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
URY,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,1.1407991683531692e-5,6.533456145049884e-9,1.1414525139676742e-5
URY,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,6.570290210234035e-4,4.940401323305896e-7,6.57523061155734e-4
URY,plant-dominant,wheat,salmon_aquaculture_meat,whea,0.0010245339072317702,9.887265592839847e-10,0.0010245348959583294
URY,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.0015602847382861452,3.532958531799184e-9,0.001560288271244677
