"sciname","taxon","category","id"
"hylaeamys yunganus","Terrestrial mammals","LC",22422
"hylarana chitwanensis","Amphibians","DD",22423
"hylarana erythraea","Amphibians","LC",22424
"hylarana garoensis","Amphibians","DD",22425
"hylarana latouchii","Amphibians","LC",22426
"hylarana macrodactyla","Amphibians","LC",22427
"hylarana montivaga","Amphibians","EN",22428
"hylarana persimilis","Amphibians","DD",22429
"hylarana taipehensis","Amphibians","LC",22430
"hylarana tytleri","Amphibians","LC",22431
"hylatomus fuscipennis","Birds","LC",22432
"hylatomus lineatus","Birds","LC",22433
"hylatomus pileatus","Birds","LC",22434
"hylatomus schulzii","Birds","NT",22435
"hylexetastes perrotii","Birds","LC",22436
"hylexetastes stresemanni","Birds","LC",22437
"hylia prasina","Birds","LC",22438
"hyliota australis","Birds","LC",22439
"hyliota flavigaster","Birds","LC",22440
"hyliota usambara","Birds","EN",22441
"hyliota violacea","Birds","LC",22442
"hylobates abbotti","Terrestrial mammals","EN",22443
"hylobates agilis","Terrestrial mammals","EN",22444
"hylobates albibarbis","Terrestrial mammals","EN",22445
"hylobates funereus","Terrestrial mammals","EN",22446
"hylobates klossii","Terrestrial mammals","EN",22447
"hylobates lar","Terrestrial mammals","EN",22448
"hylobates moloch","Terrestrial mammals","EN",22449
"hylobates muelleri","Terrestrial mammals","EN",22450
"hylobates pileatus","Terrestrial mammals","EN",22451
"hylocharis chrysura","Birds","LC",22452
"hylocharis sapphirina","Birds","LC",22453
"hylochoerus meinertzhageni","Terrestrial mammals","LC",22454
"hylocichla mustelina","Birds","LC",22455
"hylocitrea bonensis","Birds","LC",22456
"hylocitrea bonthaina","Birds","EN",22457
"hylodes asper","Amphibians","LC",22458
"hylodes babax","Amphibians","NT",22459
"hylodes cardosoi","Amphibians","LC",22460
"hylodes charadranaetes","Amphibians","LC",22461
"hylodes dactylocinus","Amphibians","EN",22462
"hylodes fredi","Amphibians","LC",22463
"hylodes glaber","Amphibians","CR",22464
"hylodes heyeri","Amphibians","LC",22465
"hylodes lateristrigatus","Amphibians","LC",22466
"hylodes magalhaesi","Amphibians","EN",22467
"hylodes meridionalis","Amphibians","LC",22468
"hylodes mertensi","Amphibians","CR",22469
"hylodes nasus","Amphibians","EN",22470
"hylodes ornatus","Amphibians","VU",22471
"hylodes otavioi","Amphibians","VU",22472
"hylodes perplicatus","Amphibians","LC",22473
"hylodes phyllodes","Amphibians","LC",22474
"hylodes pipilans","Amphibians","LC",22475
"hylodes regius","Amphibians","CR",22476
"hylodes sazimai","Amphibians","VU",22477
"hylodes uai","Amphibians","VU",22478
"hylodes vanzolinii","Amphibians","CR",22479
"hylomanes momotula","Birds","LC",22480
"hylomantis aspera","Amphibians","LC",22481
"hylomantis granulosa","Amphibians","LC",22482
"hylomys megalotis","Terrestrial mammals","DD",22483
"hylomys parvus","Terrestrial mammals","VU",22484
"hylomys suillus","Terrestrial mammals","LC",22485
"hylomyscus aeta","Terrestrial mammals","LC",22486
"hylomyscus alleni","Terrestrial mammals","LC",22487
"hylomyscus anselli","Terrestrial mammals","LC",22488
"hylomyscus arcimontensis","Terrestrial mammals","LC",22489
"hylomyscus baeri","Terrestrial mammals","EN",22490
"hylomyscus carillus","Terrestrial mammals","LC",22491
"hylomyscus denniae","Terrestrial mammals","LC",22492
"hylomyscus endorobae","Terrestrial mammals","LC",22493
"hylomyscus grandis","Terrestrial mammals","EN",22494
"hylomyscus heinrichorum","Terrestrial mammals","DD",22495
"hylomyscus kerbispeterhansi","Terrestrial mammals","LC",22496
"hylomyscus pamfi","Terrestrial mammals","DD",22497
"hylomyscus parvus","Terrestrial mammals","LC",22498
"hylomyscus stella","Terrestrial mammals","LC",22499
"hylomyscus vulcanorum","Terrestrial mammals","LC",22500
"hylomyscus walterverheyeni","Terrestrial mammals","LC",22501
"hylonycteris underwoodi","Terrestrial mammals","LC",22502
"hylonympha macrocerca","Birds","EN",22503
"hylopetes alboniger","Terrestrial mammals","LC",22504
"hylopetes nigripes","Terrestrial mammals","NT",22505
"hylopetes phayrei","Terrestrial mammals","LC",22506
"hylopetes platyurus","Terrestrial mammals","DD",22507
"hylopetes sagitta","Terrestrial mammals","DD",22508
"hylopetes sipora","Terrestrial mammals","EN",22509
"hylopetes spadiceus","Terrestrial mammals","LC",22510
"hylopetes winstoni","Terrestrial mammals","DD",22511
"hylopezus auricularis","Birds","VU",22512
"hylopezus berlepschi","Birds","NE",22513
"hylopezus dives","Birds","NE",22514
"hylopezus fulviventris","Birds","NE",22515
"hylopezus macularius","Birds","LC",22516
"hylopezus nattereri","Birds","NE",22517
"hylopezus ochroleucus","Birds","LC",22518
"hylopezus perspicillatus","Birds","LC",22519
"hylophilus amaurocephalus","Birds","LC",22520
"hylophilus brunneiceps","Birds","LC",22521
"hylophilus flavipes","Birds","LC",22522
"hylophilus griseiventris","Birds","LC",22523
"hylophilus insularis","Birds","LC",22524
"hylophilus olivaceus","Birds","LC",22525
"hylophilus pectoralis","Birds","LC",22526
"hylophilus poicilotis","Birds","LC",22527
"hylophilus semicinereus","Birds","LC",22528
"hylophilus thoracicus","Birds","LC",22529
"hylophilus viridiflavus","Birds","LC",22530
"hylophorbus atrifasciatus","Amphibians","LC",22531
"hylophorbus infulatus","Amphibians","DD",22532
"hylophorbus nigrinus","Amphibians","LC",22533
"hylophorbus picoides","Amphibians","LC",22534
"hylophorbus proekes","Amphibians","LC",22535
"hylophorbus rainerguentheri","Amphibians","LC",22536
"hylophorbus richardsi","Amphibians","LC",22537
"hylophorbus rufescens","Amphibians","DD",22538
"hylophorbus sextus","Amphibians","LC",22539
"hylophorbus sigridae","Amphibians","LC",22540
"hylophorbus tetraphonus","Amphibians","LC",22541
"hylophorbus wondiwoi","Amphibians","LC",22542
"hylophylax naevioides","Birds","LC",22543
"hylophylax naevius","Birds","LC",22544
"hylophylax punctulatus","Birds","LC",22545
"hylopsar cupreocauda","Birds","NT",22546
"hylopsar purpureiceps","Birds","LC",22547
"hylorchilus navai","Birds","VU",22548
"hylorchilus sumichrasti","Birds","NT",22549
"hylorina sylvatica","Amphibians","LC",22550
"hyloscirtus albopunctulatus","Amphibians","LC",22551
"hyloscirtus antioquia","Amphibians","VU",22552
"hyloscirtus armatus","Amphibians","NT",22553
"hyloscirtus bogotensis","Amphibians","NT",22554
"hyloscirtus callipeza","Amphibians","VU",22555
"hyloscirtus caucanus","Amphibians","EN",22556
"hyloscirtus colymba","Amphibians","EN",22557
"hyloscirtus criptico","Amphibians","EN",22558
"hyloscirtus denticulentus","Amphibians","VU",22559
"hyloscirtus jahni","Amphibians","VU",22560
"hyloscirtus japreria","Amphibians","EN",22561
"hyloscirtus larinopygion","Amphibians","LC",22562
"hyloscirtus lascinius","Amphibians","LC",22563
"hyloscirtus lindae","Amphibians","LC",22564
"hyloscirtus palmeri","Amphibians","LC",22565
"hyloscirtus phyllognathus","Amphibians","LC",22566
"hyloscirtus piceigularis","Amphibians","EN",22567
"hyloscirtus platydactylus","Amphibians","VU",22568
"hyloscirtus psarolaimus","Amphibians","VU",22569
"hyloscirtus ptychodactylus","Amphibians","EN",22570
"hyloscirtus simmonsi","Amphibians","VU",22571
"hyloscirtus staufferorum","Amphibians","EN",22572
"hyloscirtus tigrinus","Amphibians","EN",22573
"hyloscirtus torrenticola","Amphibians","VU",22574
"hyloxalus alessandroi","Amphibians","EN",22575
"hyloxalus anthracinus","Amphibians","CR",22576
"hyloxalus awa","Amphibians","LC",22577
"hyloxalus azureiventris","Amphibians","EN",22578
"hyloxalus bocagei","Amphibians","VU",22579
"hyloxalus breviquartus","Amphibians","LC",22580
"hyloxalus cepedai","Amphibians","VU",22581
"hyloxalus cevallosi","Amphibians","EN",22582
"hyloxalus chocoensis","Amphibians","EN",22583
"hyloxalus delatorreae","Amphibians","CR",22584
"hyloxalus elachyhistus","Amphibians","LC",22585
"hyloxalus exasperatus","Amphibians","CR",22586
"hyloxalus fallax","Amphibians","CR",22587
"hyloxalus fascianigrus","Amphibians","VU",22588
"hyloxalus fuliginosus","Amphibians","EN",22589
"hyloxalus idiomelus","Amphibians","DD",22590
"hyloxalus infraguttatus","Amphibians","VU",22591
"hyloxalus insulatus","Amphibians","VU",22592
"hyloxalus italoi","Amphibians","LC",22593
"hyloxalus lehmanni","Amphibians","NT",22594
"hyloxalus littoralis","Amphibians","LC",22595
"hyloxalus nexipus","Amphibians","LC",22596
"hyloxalus parcus","Amphibians","DD",22597
"hyloxalus picachos","Amphibians","EN",22598
"hyloxalus pulchellus","Amphibians","NT",22599
"hyloxalus ramosi","Amphibians","EN",22600
"hyloxalus sauli","Amphibians","LC",22601
"hyloxalus shuar","Amphibians","CR",22602
"hyloxalus sordidatus","Amphibians","DD",22603
"hyloxalus subpunctatus","Amphibians","LC",22604
"hyloxalus sylvaticus","Amphibians","EN",22605
"hyloxalus toachi","Amphibians","VU",22606
"hyloxalus vergeli","Amphibians","VU",22607
"hyloxalus vertebralis","Amphibians","VU",22608
"hymenaster pellucidus","Echinoderms","NE",22609
"hymenaster quadrispinosus","Echinoderms","NE",22610
"hymeniacidon caerulea","Sponges","NE",22611
"hymeniacidon heliophila","Sponges","NE",22612
"hymenocephalus aeger","Finfish","NE",22613
"hymenocephalus aterrimus","Finfish","LC",22614
"hymenocephalus billsam","Finfish","LC",22615
"hymenocephalus italicus","Finfish","LC",22616
"hymenocephalus lethonemus","Finfish","NE",22617
"hymenocephalus longibarbis","Finfish","NE",22618
"hymenocephalus longiceps","Finfish","NE",22619
"hymenocephalus longipes","Finfish","NE",22620
"hymenocephalus megalops","Finfish","NE",22621
"hymenocephalus nascens","Finfish","NE",22622
"hymenocephalus striatissimus","Finfish","NE",22623
"hymenocephalus torvus","Finfish","NE",22624
"hymenocera picta","Arthropods","NE",22625
"hymenochirus boettgeri","Amphibians","LC",22626
"hymenochirus boulengeri","Amphibians","DD",22627
"hymenochirus curtipes","Amphibians","LC",22628
"hymenodora frontalis","Arthropods","NE",22629
"hymenodora glacialis","Arthropods","NE",22630
"hymenodora gracilis","Arthropods","NE",22631
"hymenogadus gracilis","Finfish","DD",22632
"hymenolaimus malacorhynchos","Birds","EN",22633
"hymenopenaeus aphoticus","Arthropods","NE",22634
"hymenopenaeus chacei","Arthropods","NE",22635
"hymenopenaeus debilis","Arthropods","NE",22636
"hymenopenaeus doris","Arthropods","NE",22637
"hymenopenaeus equalis","Arthropods","NE",22638
"hymenopenaeus halli","Arthropods","NE",22639
"hymenopenaeus laevis","Arthropods","NE",22640
"hymenopenaeus neptunus","Arthropods","NE",22641
"hymenopenaeus obliquirostris","Arthropods","NE",22642
"hymenopenaeus propinquus","Arthropods","NE",22643
"hymenops perspicillatus","Birds","LC",22644
"hynobius abei","Amphibians","EN",22645
"hynobius abuensis","Amphibians","EN",22646
"hynobius akiensis","Amphibians","EN",22647
"hynobius arisanensis","Amphibians","EN",22648
"hynobius bakan","Amphibians","EN",22649
"hynobius boulengeri","Amphibians","EN",22650
"hynobius dunni","Amphibians","VU",22651
"hynobius formosanus","Amphibians","EN",22652
"hynobius fossigenus","Amphibians","VU",22653
"hynobius guttatus","Amphibians","NT",22654
"hynobius hidamontanus","Amphibians","EN",22655
"hynobius hirosei","Amphibians","NT",22656
"hynobius ikioi","Amphibians","VU",22657
"hynobius iwami","Amphibians","EN",22658
"hynobius katoi","Amphibians","EN",22659
"hynobius kimurae","Amphibians","LC",22660
"hynobius kuishiensis","Amphibians","VU",22661
"hynobius leechii","Amphibians","LC",22662
"hynobius lichenatus","Amphibians","LC",22663
"hynobius mikawaensis","Amphibians","CR",22664
"hynobius naevius","Amphibians","EN",22665
"hynobius nebulosus","Amphibians","LC",22666
"hynobius nigrescens","Amphibians","LC",22667
"hynobius okiensis","Amphibians","EN",22668
"hynobius oyamai","Amphibians","VU",22669
"hynobius quelpaertensis","Amphibians","VU",22670
"hynobius retardatus","Amphibians","LC",22671
"hynobius sematonotos","Amphibians","VU",22672
"hynobius setoi","Amphibians","EN",22673
"hynobius setouchi","Amphibians","NT",22674
"hynobius shinichisatoi","Amphibians","EN",22675
"hynobius sonani","Amphibians","EN",22676
"hynobius stejnegeri","Amphibians","NT",22677
"hynobius takedai","Amphibians","EN",22678
"hynobius tokyoensis","Amphibians","VU",22679
"hynobius tsuensis","Amphibians","NT",22680
"hynobius tsurugiensis","Amphibians","EN",22681
"hynobius unisacculus","Amphibians","EN",22682
"hynobius utsunomiyaorum","Amphibians","VU",22683
"hynobius vandenburghi","Amphibians","VU",22684
"hynobius yiwuensis","Amphibians","LC",22685
"hyomys dammermani","Terrestrial mammals","DD",22686
"hyomys goliath","Terrestrial mammals","LC",22687
"hyorhinomys stuempkei","Terrestrial mammals","DD",22688
"hyosciurus heinrichi","Terrestrial mammals","LC",22689
"hyosciurus ileile","Terrestrial mammals","VU",22690
"hyotissa hyotis","Molluscs","NE",22691
"hyotissa mcgintyi","Molluscs","NE",22692
"hypalocrinus naresianus","Echinoderms","NE",22693
"hypalometra defecta","Echinoderms","NE",22694
"hypanus dipterurus","Elasmobranchs","VU",22695
"hypanus guttatus","Elasmobranchs","NT",22696
"hypanus longus","Elasmobranchs","VU",22697
"hypanus sabinus","Elasmobranchs","LC",22698
"hypanus say","Elasmobranchs","NT",22699
"hypargos margaritatus","Birds","LC",22700
"hypargos niveoguttatus","Birds","LC",22701
"hyperacrius fertilis","Terrestrial mammals","NT",22702
"hyperacrius wynnei","Terrestrial mammals","LC",22703
"hypergerus atriceps","Birds","LC",22704
"hyperietta stephenseni","Arthropods","NE",22705
"hyperietta vosseleri","Arthropods","NE",22706
"hyperioides longipes","Arthropods","NE",22707
"hyperlophus vittatus","Finfish","LC",22708
"hyperoglyphe antarctica","Finfish","NE",22709
"hyperoglyphe japonica","Finfish","NE",22710
"hyperoglyphe perciformis","Finfish","LC",22711
"hyperolius acuticeps","Amphibians","LC",22712
"hyperolius acutirostris","Amphibians","LC",22713
"hyperolius ademetzi","Amphibians","EN",22714
"hyperolius adspersus","Amphibians","LC",22715
"hyperolius argus","Amphibians","LC",22716
"hyperolius atrigularis","Amphibians","DD",22717
"hyperolius balfouri","Amphibians","LC",22718
"hyperolius baumanni","Amphibians","LC",22719
"hyperolius benguellensis","Amphibians","LC",22720
"hyperolius bobirensis","Amphibians","VU",22721
"hyperolius bocagei","Amphibians","LC",22722
"hyperolius bolifambae","Amphibians","LC",22723
"hyperolius bopeleti","Amphibians","VU",22724
"hyperolius burgessi","Amphibians","VU",22725
"hyperolius camerunensis","Amphibians","LC",22726
"hyperolius castaneus","Amphibians","LC",22727
"hyperolius chlorosteus","Amphibians","LC",22728
"hyperolius chrysogaster","Amphibians","NT",22729
"hyperolius cinereus","Amphibians","LC",22730
"hyperolius cinnamomeoventris","Amphibians","LC",22731
"hyperolius concolor","Amphibians","LC",22732
"hyperolius constellatus","Amphibians","VU",22733
"hyperolius cystocandicans","Amphibians","EN",22734
"hyperolius dartevellei","Amphibians","LC",22735
"hyperolius diaphanus","Amphibians","DD",22736
"hyperolius discodactylus","Amphibians","LC",22737
"hyperolius endjami","Amphibians","LC",22738
"hyperolius frontalis","Amphibians","LC",22739
"hyperolius fusciventris","Amphibians","LC",22740
"hyperolius glandicolor","Amphibians","LC",22741
"hyperolius guttulatus","Amphibians","LC",22742
"hyperolius horstockii","Amphibians","LC",22743
"hyperolius howelli","Amphibians","LC",22744
"hyperolius hutsebauti","Amphibians","LC",22745
"hyperolius igbettensis","Amphibians","LC",22746
"hyperolius inyangae","Amphibians","VU",22747
"hyperolius kachalolae","Amphibians","LC",22748
"hyperolius kihangensis","Amphibians","EN",22749
"hyperolius kivuensis","Amphibians","LC",22750
"hyperolius koehleri","Amphibians","LC",22751
"hyperolius kuligae","Amphibians","LC",22752
"hyperolius lamottei","Amphibians","LC",22753
"hyperolius langi","Amphibians","LC",22754
"hyperolius lateralis","Amphibians","LC",22755
"hyperolius laurenti","Amphibians","NT",22756
"hyperolius leleupi","Amphibians","EN",22757
"hyperolius leucotaenius","Amphibians","EN",22758
"hyperolius major","Amphibians","LC",22759
"hyperolius marginatus","Amphibians","LC",22760
"hyperolius mariae","Amphibians","LC",22761
"hyperolius marmoratus","Amphibians","LC",22762
"hyperolius minutissimus","Amphibians","VU",22763
"hyperolius mitchelli","Amphibians","LC",22764
"hyperolius molleri","Amphibians","LC",22765
"hyperolius montanus","Amphibians","LC",22766
"hyperolius mosaicus","Amphibians","LC",22767
"hyperolius nasicus","Amphibians","LC",22768
"hyperolius nasutus","Amphibians","LC",22769
"hyperolius nienokouensis","Amphibians","EN",22770
"hyperolius nimbae","Amphibians","EN",22771
"hyperolius nitidulus","Amphibians","LC",22772
"hyperolius occidentalis","Amphibians","LC",22773
"hyperolius ocellatus","Amphibians","LC",22774
"hyperolius papyri","Amphibians","DD",22775
"hyperolius parallelus","Amphibians","LC",22776
"hyperolius pardalis","Amphibians","LC",22777
"hyperolius parkeri","Amphibians","LC",22778
"hyperolius phantasticus","Amphibians","LC",22779
"hyperolius pickersgilli","Amphibians","EN",22780
"hyperolius picturatus","Amphibians","LC",22781
"hyperolius pictus","Amphibians","LC",22782
"hyperolius platyceps","Amphibians","LC",22783
"hyperolius polystictus","Amphibians","VU",22784
"hyperolius poweri","Amphibians","LC",22785
"hyperolius pseudargus","Amphibians","LC",22786
"hyperolius puncticulatus","Amphibians","EN",22787
